"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02"
"Eagle","CO","Edwards","08","037",,,,,,,,,,0.2717,0.4498,0.2632,,,,,,,,0.2545,,,,,0.2825,0.4685,0.2743,0.3292,,,,0.535,0.9142,0.5383,,,,,,,0.243,0.4175,0.246,,,,,,,0.5907,0.4135,0.4257,,,,0.2418,,0.3243,0.9414,0.8802,0.4179,0.3414,,,0.2506,,0.3324,,,0.4777,0.3344,0.6391,0.3471,,0.7414,0.7573,0.627,0.488,0.2464,0.3063,0.3879,0.2276,0.5388,0.833,0.988,0.7476,1.0376,1.0636,0.5563,0.6186,0.5728,0.9853,1.2123,1.1332,1.1914,1.1069,1.1367,1.3312,0.9562,0.8828,1.5859,1.4459,0.9269,0.8019,1.3626,1.5195,1.2509,0.7918,1.6391,1.2536,1.0792,0.9443,2.1769,1.5673,2.0479,1.513,2.1643,2.0742,2.1847,2.7094,2.9717,2.3336,1.2814,0.4339,0.7031,1.2532,1.2867,1.4979,1.8035,1.2287,1.6359,2.353,1.721,1.0844,0.8207,1.4562,2.673,3.0892,3.5092,2.637,2.9576,3.9718,4.2598,4.8626,5.3789,6.7031,5.9803,7.3551,5.5107,3.6196,6.5056,7.3057,8.972,7.7197,6.8336,7.3971,13.0241,13.0421,16.2504,12.6399,9.5745,7.7617,10.3212,11.4759,9.4786,9.1298,11.5244,10.6445,13.2535,14.3033,13.6831,8.4465,3.9748,1.3657,0.6533,0.4976,0.9916,0.8227,0.9079,0.6829,0.634,0.5656,0.581,1.085,0.8844,0.8982,0.4163,,,,1.2424,2.9424,3.327,1.938
"Lyon","NV","Fernley","32","019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5234,6.3229,6.0941,3.5556,2.3697,1.7768,1.2588,1.2797,0.6632,,1.5596,1.0917,0.8736,0.6668,0.7796,0.7695,0.766,1.1447,0.6486,0.6134,0.6496,0.7651,0.3825,,,,,0.771,1.3015,1.1494,0.4979,,1.1858,2.042,1.6043,2.2928,4.8944,7.9235,7.7522,7.2769,10.1222,10.8712,9.2969,13.0488,12.5205,14.2683,16.0104,12.8286,18.8918,17.1921,28.2146,29.3731,32.1877,31.3954,35.6735,42.0686,45.2032,48.4758,41.5842,36.3885,38.8245,39.087,36.1898,32.3424,29.6857,40.4149,45.3883,48.9063,43.7667,45.3448,41.1771,31.1439,25.5629,18.2711,21.3812,28.6048,37.7366,38.0125,37.1375,36.7825,39.6382,40.9927,27.8431,25.389,32.7626,33.0725,40.0747,47.4651,43.2407,53.1687,49.2855,41.8895,28.1991,26.1587,31.927,33.1449,34.7663,34.7072,32.353,21.232,14.7551,13.7537,14.1372,13.971,8.882,9.93,11.6412,15.9578,17.5426,14.675,11.5902,10.0941,8.4574,6.2686,8.9158,9.1612,11.7825,12.6167,11.5024,10.7125,13.7911,14.3692
"Franklin","NY","Malone","36","033",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7469,,,,,1.0119,,,,,,,,,,,,,,,,1.3706,0.9594,,,,,,,0.8158,1.4064,0.8295,,,,,,2.1271,1.4889,,,,,0.8001,,1.0353,3.1564,2.8656,1.345,0.9568,1.3421,1.5563,0.7794,1.1903,,1.1748,,,,,0.7612,,1.3127,,,,,,,1.6085,1.9007,1.7514,0.741,,,,,,1.8416,2.0938,3.4359,1.8655,,0.8056,,,,,,0.9548,3.2267,5.1568,4.4217,2.6843,2.8202,1.5243,,,,,,,,,,,,,,,,,,,,,,,,,0.7869,,,0.7842,1.5008,1.7836,0.903,,,,0.7454,1.3645,0.8135,1.0114,,3.747,3.5194
"Worcester","MD","Ocean Pines","24","047",,,,,0.1032,,,,,,,,,,,,,,,,,,,0.4019,0.4832,0.3631,0.1314,0.1314,0.1699,0.2004,0.2984,0.2714,0.5409,0.4223,0.3981,0.1727,0.268,0.3454,3.685,2.4979,1.3516,0.6175,0.5753,0.4614,0.3018,0.2307,0.2012,0.5077,0.3153,0.433,0.5188,0.5043,0.4263,0.4932,0.3661,0.2596,0.4021,0.4405,0.3277,0.3271,0.2658,0.3288,0.1699,,0.3946,0.6751,0.3976,0.1197,0.0959,0.1671,0.1986,0.1965,0.2006,0.3976,0.3364,0.1575,0.4128,0.7465,0.4497,0.2423,,,0.0973,0.1636,0.096,0.331,0.309,0.2579,0.2889,0.1629,,0.1936,0.1355,,0.1911,0.3263,0.2897,0.1261,0.4212,0.3713,0.2823,0.1941,0.0971,0.1269,0.2648,0.1668,0.1596,0.376,0.3453,0.4594,0.4353,0.5221,0.7502,1.103,0.8139,0.4376,0.4218,0.537,0.5,0.3334,0.3307,0.4736,1.075,1.6312,1.7363,1.4486,0.8585,0.9057,1.741,2.4754,1.8784,1.4804,1.0701,2.2248,2.2992,2.2941,2.5883,3.51,2.7375,2.8244,2.6639,3.6517,3.1631,3.0839,2.9793,4.1037,6.2706,6.0059,6.0183,6.5938,4.7291,4.4043,4.8217,5.0451,4.059,3.6715,3.7656,4.0221,4.1775,3.8207,3.4428,2.9953,1.6629,1.1619,1.36,1.7998,1.5761,1.145,1.3047,1.2203,1.1168,1.017,1.0078,1.3114,1.0351,1.0624,1.0114,1.0425,2.11,2.3677,1.9526,1.737,1.7508,2.1712,2.7524,3.1994,2.1857,1.8791,2.0776,2.8645,3.0724,3.1024,2.6577,3.6118
"Jefferson","TN","Morristown","47","089",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5225,3.7594,3.868,4.1532,4.83,3.8178,4.6195,3.7599,3.7253,3.7569,5.0565,5.0421,3.5087,3.9869,3.4012,2.6335,3.0119,4.5396,5.441,4.7657,4.7908,4.3693,4.8079,5.3861,4.4265,4.877,4.116,4.2641,4.0875,4.3857,5.4455,4.2822,4.7635,4.0257,3.5636,2.5514,3.3542,3.4409,4.3454,4.5796,3.6645,4.1805,5.8364,5.6501,6.0493,5.1436,4.5594,6.3844,6.158,6.9788,6.0448,8.7707,8.1683,7.9742,5.6975,8.1867,8.1716,7.1557,6.7482,7.6833,9.0125,7.5326,8.5762,6.4691,8.0878,8.3075,8.4502,8.2936,13.3886,12.1528,10.6872,7.9922,10.2964,11.3768,9.4816,5.9571,5.0773,4.9459,7.8215,6.7265,7.6542,6.8555,6.4288,8.158,9.3864,8.719,8.6926,12.3982,10.2797,7.7676,7.2767,8.9374,10.0189,12.2986,9.8149,8.9282,8.2864,8.3766,7.1514,7.8482,8.3739,12.0918,10.898,9.5153,7.7335,8.1542,10.7909,10.1963,10.0643,10.9939,10.7029,8.0167,6.3967,8.641,7.6765,8.225
"La Plata","CO","Durango","08","067",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2214,,,,,,0.2457,,,,,,,,,,,,,0.2178,0.5748,0.361,,,,,,,,,,,0.2185,,,,,,0.4518,0.3162,0.3455,0.3563,0.6312,0.358,0.3479,0.3741,0.2198,0.7049,1.0699,1.0484,1.0827,1.5795,1.3178,0.8132,0.2736,0.5036,0.9418,0.7852,0.7515,1.4404,1.7205,0.9107,0.6719,0.5073,1.1199,0.6551,0.2535,0.6345,2.3802,3.2203,2.6075,2.6219,1.5352,0.8159,1.659,1.9605,1.8898,2.481,1.8275,1.4351,1.2719,0.6771,0.427,0.3744,0.6642,1.2289,0.9422,1.5106,2.3146,2.4947,2.1089,1.8322,2.1805,2.9305,3.5199,2.9867,4.3213,4.058,4.1441,4.6109,6.956,6.2139,4.8952,5.7985,4.8771,5.8637,5.9006,4.4317,6.2268,7.1757,7.7745,7.6287,7.6302,9.0961,10.3007,9.6538,7.1257,9.5024,8.4561,8.1055,8.3574,9.6436,9.2385,10.2955,10.2615,10.1714,10.868,9.0382,6.9297,8.9093,8.9426,7.1529,6.0628,5.1803,5.7571,6.13,6.0272,5.3351,4.2698,4.7691,5.3675,7.9293,4.8492,1.8287,,,,,,1.271,1.761,1.2173,1.5273
"Tioga","NY","Binghamton","36","107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9822,1.1587,0.6245,,,,0.4801,0.8929,0.5338,,,0.4683,,,,,,,0.9802,1.6097,0.9406,1.2403,0.6742,0.7728,1.2655,1.6709,0.8919,0.7826,,,,,,0.4848,,0.589,1.2932,0.821,,0.5354,,,,0.6441,0.9661,1.168,1.0767,0.5288,0.6805,2.0011,1.2995,,,,,1.0256,2.4697,1.5339,,,0.5532,,1.7088,1.6272,0.8459,1.2421,3.0622,2.9475,1.3984,0.8328,,,0.5174,1.3654,2.5844,2.0626,0.905,,,0.583,3.8888,3.2632,1.5005,0.7829,1.5018,2.0051,1.6277,2.4193,2.5195,1.9396,3.2711,1.9298,1.2686,,0.7296,1.4311,0.8928,0.9553,1.0352,1.7061,0.9478,,,,,,,,,,1.2761,0.8971,,,,,,,,,,,0.6309,,,,,,,,,0.6311,,,,,,,,
"Watauga","NC","Boone","37","189",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2927,,,,,0.337,,,,,,,,,,,,,,,,,,,,0.3448,,,,,,,,,,,,,,,
"Washington","OK","Bartlesville","40","147",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2623,0.4749,0.2826,,,,,0.2764,,,,0.2895,,0.9749,0.6216,0.5629,0.5173,0.3057,,,0.2782,,0.3521,,,0.2836,0.474,0.2768,,,0.2821,0.4911,0.2902,,,0.2643,,,,,,0.2635,0.4541,0.2678,,,,0.2767,,,,,
"Crittenden","AR","Memphis","05","035",,0.4218,,0.9438,0.9929,0.5398,,,,,,,,,,,,0.4349,0.6996,0.4071,,,,0.3961,,,,,,,,,,,,0.4549,0.7343,1.6063,0.9499,,0.4069,,,,,,,,,,,,,,,3.076,2.1532,0.9228,,,0.3834,,0.5567,1.0857,1.097,0.5276,0.5271,,,0.7802,0.9519,0.5181,,,0.3817,1.5447,1.4351,1.1029,0.4227,,0.4144,0.6896,0.404,,,,,0.3998,,0.9009,0.5467,,2.8158,2.7832,2.5793,1.4519,1.014,1.1312,2.2518,1.3537,0.4849,,,,0.379,,1.6285,1.4335,1.5227,1.041,0.497,1.234,0.7874,,0.3794,1.3585,1.2623,0.5962,0.5272,0.6709,1.1709,2.5841,3.4735,3.046,3.2059,1.6292,1.3176,1.3002,1.5875,2.6859,2.7342,3.3476,3.7522,2.7628,2.6402,3.6136,3.3251,3.0908,2.9784,2.6999,2.4886,1.6297,1.8496,2.1977,2.4508,3.5311,4.4642,4.7322,3.6196,2.3933,2.7676,1.5166,1.4569,2.1142,2.1925,1.4436,1.4969,1.2508,2.9872,4.4414,3.5779,1.9703,0.6315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chenango","NY",,"36","017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.13,1.9053,1.119,,,1.3766,2.2523,1.315,,,,,1.9751,2.3458,1.2668,,,,,,,,,,,,,,,0.9311,,,,,,,,,,,0.9292,,,,,,0.9903,1.6329,2.0596,1.0552,,1.005,,,0.9504,2.97,1.8984,1.734,,,,0.8667,1.6705,1.919,4.0166,6.2197,6.1698,2.9538,1.9548,3.1438,1.9768,,2.0271,2.6101,1.4419,1.2848,,,1.1173,,,,1.09,2.2982,3.0868,1.6402,1.4898,3.9259,2.5611,2.7919,3.4068,3.1837,2.3114,0.9527,,0.894,,2.2179,1.3648,1.5323,2.3667,1.4767,,1.3437,,,,3.3967,2.3777,,,,,,,,,,,,,,,0.9306,,,0.8572,,1.3656,,1.4002,,1.1902,,1.2729,3.8749,3.6062,6.1596,3.4404,1.3348
"LeFlore","OK","Fort Smith","40","079",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5871,1.1109,,,,,,,,,,,,1.7643,1.235,1.1247,,,,0.6803,,,,,,,0.5665,1.0441,0.6233,0.7995,1.9354,1.2398,,,0.6098,,,,,0.6108,,,,0.6069,,0.7876,,,0.5521,,,,,,,,,0.528,1.4716,2.8847,2.2787,0.9923,,,0.701,,,,0.7291,,0.795,1.0018,0.5917,,2.6543,3.8801,2.9743,1.1404,0.9646,,,,1.8748,4.3437,2.6844,1.5565,,1.5727,0.965,1.0218,,,,1.2216,1.5367,1.4875,1.5238,3.1941,2.5313,1.1348,3.5926,2.3897,4.1163,3.6933,4.7931,5.1265,4.5873,3.6018,2.232,1.5996,2.1424,1.2322,1.7418,1.7562,2.2083,2.6686,2.1146,2.3873,3.1857,3.2675,2.2186,1.4742,0.6105,0.7586,,0.6906,1.0187,1.1881,2.3971,2.7778,2.7508,3.5304,2.4898,1.0512,,,,,,
"Montgomery","NY","Amsterdam","36","057",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7589,,,,,,,,,,,,0.7998,,,0.9272,,,,0.7327,,,0.7385,,0.9337,,,,,,,0.6711,,0.8916,,,,,1.5816,1.1071,1.2688,2.2909,1.4527,,0.8144,,1.8515,1.125,,,,,,,0.7225,2.8028,1.8247,,,,,0.867,,2.2597,1.3997,,0.8675,2.0273,2.0946,1.0143,1.8498,1.1184,2.369,1.3228,,,,,1.448,1.0136,,1.5413,1.0789,2.0988,2.6376,1.5354,1.269,,2.1173,1.3096,2.0273,4.1265,2.61,0.9301,1.5841,1.1088,2.0333,1.0907,1.7184,,,,,,,,,,,,,,,,0.7369,,,,,,,,0.8812,2.2645,1.4177,1.3861,2.1369,4.2086,3.2373,1.4008,1.7814,2.5683,4.4511,2.5083,3.0171,
"Dearborn","IN","Cincinnati","18","029",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6404,2.2798,3.1243,2.1243,1.2797,0.4747,0.6145,0.7812,2.4191,1.5092,2.4724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.489,0.941,0.5658,,,,,,,,,,,,0.8942,0.6259,,,,,,,,,,,,,,,,,,,,,,
"Bristol","RI","Providence","44","001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3685,,,,,,,,0.3797,0.6264,0.737,0.3676,,0.3881,0.6402,1.1118,1.3402,1.4548,1.4521,1.532,1.235,1.6788,1.2925,1.4175,1.6109,1.2997,3.3308,2.4381,1.4628,1.8632,2.2618,3.804,3.3016,3.2645,1.8968,2.7046,3.5787,4.6544,3.9267,4.5559,4.2418,2.5171,2.6522,2.1669,1.8575,1.1462,0.8935,0.8375,1.2359,1.5197,1.5341,3.3007,4.9017,5.6752,4.3213,2.9784,1.5829,2.1067,1.9423,1.7438,1.8357,2.8358,4.9437,3.9718,3.3097,1.776,1.0769,1.7622,1.0893,1.1435,1.9717,2.312,1.894,1.5435,1.0802,0.4695,0.4657,0.966,0.9723,0.8222,1.1108,1.3338,1.4518,1.7859,1.6888,0.8261
"Dickson","TN","Nashville","47","043",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7137,6.063,7.6957,8.1861,4.7812,4.7001,3.9038,4.0215,4.1724,5.1361,5.7494,5.9015,7.5613,6.7137,8.01,8.7342,7.2705,5.8449,4.9592,5.3845,5.1404,8.0163,9.5888,7.5045,4.7492,3.7265,3.786,3.6321,6.3368,8.2544,8.1836,6.2185,5.0238,4.9092,5.1016,5.231,4.889,6.6769,5.6445,3.9675,5.3911,5.7371,5.6112,5.5504,6.5023,7.3964,7.5099,7.1014,5.9372,8.1663,8.5411,6.7608,4.7855,5.6926,5.4808,6.3667,8.0871,8.3198,9.1101,7.1963,6.8911,11.1877,11.3761,8.4332,6.9061,10.1333,10.6277,10.2526,8.1236,10.9109,12.8529,11.4126,10.5722,10.8443,10.103,9.0943,8.0614,5.9375,5.0043,5.4961,8.6828,8.394,7.1168,9.9275,9.4029,7.0943,9.1694,9.4521,9.7278,7.8895,8.7149,10.5864,9.3859,9.3114,9.0824,8.2049,6.362,4.8842,4.202,3.8311,5.3438,6.887,8.8248,8.5645,7.9158,7.2015,6.4921,4.1075,6.1935,5.5032,6.4599,5.8943,6.0229,5.1664,4.7689,4.1458,4.6841
"Shelby","OH","Sidney","39","149",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4779,1.1903,0.7424,0.7056,0.7605,0.8656,1.3156,1.1464,1.4407,0.7461,0.7062,,1.0592,0.6495,,0.4364,0.7169,0.419,,0.4316,,,,0.9048,0.6333,,0.48,,,,0.4276,,,,,,,,0.4739,1.1995,0.7496,,0.4348,,0.5581,,1.7394,2.1894,2.697,1.3479,1.3211,1.0592,0.5742,1.0103,0.6141,1.1367,0.6114,1.1816,1.0608,1.0108,0.4352,0.6847,,,,,0.4602,,,,,0.454,,,,,0.4314,,,0.443,1.2248,0.7732,0.7349,0.7906,1.449,0.8448,1.2988,0.6987,0.7361,1.3122,0.8356,0.8288,,,0.4484,0.7844,1.4398,0.8243,,,1.0506,0.7354,,,1.424,0.9968,,,,
"Columbia","OR","Portland","41","009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5572,7.205,6.6578,8.5946,7.2841,7.8511,7.4011,8.1362,7.2522,6.1355,3.4451,5.7969,6.9257,5.1389,3.2247,3.7241,4.65,3.1239,4.9272,3.9463,3.1004,1.7468,1.3747,1.216,1.8203,4.9519,4.9336,3.0862,2.2613,2.2601,1.8151,2.0543,1.0747,,0.6536,1.1859,3.8793,3.1421,1.4436,1.5648,2.8142,2.9941,2.7059,3.1821,3.7304,4.5483,5.0627,3.9579,5.2981,5.6266,3.6692,4.5896,4.7049,3.912,3.6999,1.8651,5.5016,9.9887,8.7112,7.8774,11.4342,11.1677,9.057,8.1835,8.2097,10.2893,13.1941,14.1975,10.8248,10.4392,12.5491,11.5809,14.7718,21.3442,18.3339,17.1447,14.8841,17.3393,18.9394,18.6777,17.3995,15.0354,11.4419,11.1126,12.0455,14.064,10.817,12.2349,8.6566,8.1877,6.5186,15.178,17.9353,19.816,22.6423,16.4086,12.6281,8.9934,10.1971,12.8112,10.9875,8.2264,10.7009,10.0709,8.8358,6.0238,4.2515,4.4872,2.3884,0.8169,0.7536,,,0.693,,3.3324,5.174,7.3416,6.0706,4.3945,3.9175,5.4681
"Cortland","NY","Cortland","36","023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4253,0.9977,1.1978,,0.9284,,,,,0.6577,,,,,,0.7069,1.2096,1.4433,1.3603,2.7152,2.9604,2.25,0.8907,,1.7007,1.1905,2.8108,3.3239,3.4912,5.1194,3.7104,3.0415,2.6718,1.4301,1.1408,,0.8905,3.5307,3.1458,2.3309,2.5041,2.2969,1.1122,1.0543,1.2429,1.455,1.496,2.2781,4.3142,5.4912,3.7099,2.184,1.6559,1.5913,2.546,1.456,1.2943,,0.9641,3.5766,3.1258,1.452,1.0125,2.7684,3.321,6.4182,5.3967,4.9591,3.0016,2.01,1.4639,0.7154,1.0123,1.3968,1.7087,3.0139,4.8664,4.6445,3.8546,2.5341,4.1504,2.4017,2.5437,2.7623,1.6255,1.877,0.9722,1.3734,,2.2563,2.4547,2.2918,0.9862,,4.5126,6.4718,4.5864,1.6334,,,,,,,,,,4.6966,3.2888,1.4098,,,,1.0105,,1.0793,,,,0.9378,1.5286,1.8086,0.9034,,1.9728,1.381,2.1573,1.0958,,,2.2803,1.5962,2.3146,2.0455,1.1221,,
"Greene","NY",,"36","039",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5506,,,0.5442,,,0.5715,,,,,,,,,,,0.5856,,0.7306,,,,1.1065,0.7746,,,,,,,,,,,,,,,0.6129,,,,,,,,,,,,,0.588,,,,,0.6223,,,1.0657,0.746,,0.5489,,1.5003,1.5608,0.8388,0.8396,2.2887,1.4782,1.7567,0.8449,,,,0.7426,,0.9056,,1.4908,2.1685,3.2862,2.3708,1.0109,,0.6239,1.0995,0.6511,1.6675,2.4862,2.1816,0.9416,,,,1.311,1.6449,0.9024,,,,,,,,1.4791,1.0353,1.0995,,,,1.3432,0.9402,,,0.8321,,,,,,,,,0.7232,,,,,0.72,,,,0.9003,,,,
"Clinton","IA","Clinton","19","045",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4253,1.2929,1.1847,0.9124,0.3541,0.4734,1.0719,0.6807,,,,,,,,,,,,0.3705,0.5912,0.3434,,0.3629,0.5926,1.35,0.8045,,,0.3445,0.568,0.3322,,,,,,,,,
"Calumet","WI","Appleton","55","015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6393,,,,,0.7109,1.4853,0.9047,1.1024,,2.5235,4.9279,3.016,2.3576,2.7197,3.4776,3.8312,2.6907,2.5634,2.4409,2.9857,2.7439,1.8636,3.1133,3.006,4.8718,5.1012,3.7264,2.0555,3.0494,3.1827,4.4501,5.2881,5.8369,3.4721,3.9839,5.043,3.971,2.791,2.8688,2.7049,3.3144,2.4459,2.801
"Allegany","NY",,"36","003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0531,3.2903,1.7231,,,,,1.625,4.1306,2.5827,1.9711,,2.2113,1.3225,1.6232,,,2.3213,1.6249,,,3.07,2.149,1.7889,2.6212,2.5548,3.3287,3.4653,1.8399,,2.4462,,,,1.8322,1.2825,,1.0591,,,1.1823,2.5111,1.5331,2.8285,2.9204,2.7478,1.1897,1.5233,4.0496,2.6106,,1.1553,,,,,,,,,,1.0387,,2.4714,1.5119,,3.9412,4.3025,5.2632,3.6598,1.6676,,,,1.7422,2.5209,1.4336,,,1.8268,2.8631,1.657,1.6933,3.6839,3.5683,4.417,4.8729,2.6392,,1.6756,,2.0526,,,,2.5968,3.0671,1.6536,3.723,2.3437,,,,,1.4392,,,,,,,,,,,,,,16.3769,11.4638,4.9131,,,,,4.4643,4.4616,2.2749,,1.2231,,30.9881,29.0742,14.5339,2.2918,3.8926,6.4533,5.4444,6.4484
"Harrisonburg City","VA","Harrisonburg","51","660",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2152,0.8506,,,,,,,,,,,0.6842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Elko","NV","Elko","32","007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5818,2.5226,2.138,3.3194,1.84,,1.549,1.8106,0.9731,3.759,2.4788,1.7876,1.2901,2.3227,4.6455,2.7916,3.361,1.6554,2.2292,3.1861,2.7069,1.1724,2.4397,1.5471,,0.8404,,2.4658,3.8299,5.8077,8.2067,11.7381,11.9274,9.5901,4.1839,1.8586,3.6281,8.4245,6.0177,2.4168,3.9583,4.9237,7.8618,8.667,5.4445,4.1116,1.7978,3.015,5.0632,4.1246,4.9642,8.9014,10.0582,9.5136,7.0314,4.926,6.3594,8.6866,8.6829,6.1533,5.9029,6.8119,9.2309,8.2764,9.174,10.2954,10.3327,7.5756,4.0274,2.9197,1.359,3.2752,4.195,3.3097,4.3971,4.0353,4.3734,3.8835,3.5019,2.4076,3.2988,2.6924,1.288,1.1444,1.5065,2.5113,2.2718,4.5131,5.0043,2.6713,1.4109,1.233,2.3844,5.3105,6.1729,6.7177,3.3213,1.0473
"Jessamine","KY","Lexington","21","113",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0181,3.0866,3.8459
