"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02"
"Humboldt","NV",,"32","013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6923,13.8626,11.3636,5.4196,9.4872,,,,,,,,,,,,,,,,,,
"Mercer","IL","Davenport","17","131",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.3333,,,,,,,,,,,,,,,,,,,,,,,,,
"Dixie","FL",,"12","029",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2735,,,,5.1282,,,,,,,,4.5249,,3.5348,4.1667,2.4643,,,,,,,,,,4.5455,6.123,,,,,,,,,8.3333,,14.7436,6.8628,,,,,,,,,,,,,,,,,,,,,,,14.2857,,,,45.4545,,,,,,,,,,,,,,,,,16.6667,,,14.2857,,,,,,,,,,18.1818,,,,,,,,,,,,,,,,,,9.0909,,,,,
"Clark","IL",,"17","023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6667,,,,,,,,,,,6.4102,,,,,,,2.6738,9.9243,6.5152,15.8334,,,,18.1818,,,,,,,21.0084,24.0385,,,15.3846,24.4344,25.5769,28.9904,28.5764,24.4097,,21.0989,17.2269,26.3961,,,,18.1818,14.8396,20.4356,18.7083,13.0962,14.9423,29.5824,,,,
"Floyd","IA",,"19","067",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4706,,,,,,2.3809,,,,,,,,,,,,,,,,,,,,,1.9231,,,,,,,,,,,,,,2.5,,,,,1.3158,2.3496,1.3947,,2.6316,,3.2895,12.0949,16.3247,,21.9457,17.71,18.8284,19.0293,20.603,29.9498,25.2433,22.9968,25.9615,24.2308,28.6666,23,28.6905,39,35.6187,22.8731,26.5953,28.3954,27.6097,,,,,,,,9.0909,12.7931,15.0816,15.8333,14.7028,,,18.5185,16.675,
"Rabun","GA",,"13","241",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2728,,,,,,,,,,,,,,,,2.3809,8.4849,5.487,4.0455,,2.981,,,12.5,20.2884,20.5226,21.3132,29.265,19.9956,28.0263,20.627,18.2222,24.1667,21.3095,15.8823,,,,21.4286,,30.5861,29.7682,33.2954,40.0745,35.978,31.2621,30.8072,,,43.0203,39.4128,33.8363,34.1388,32.4209,35.0578,37.2647,31.7241,26.3747,26.1737,32.4987,,44.6887,38.8235,44.9825,35.9211,29.1447,25.9616,26.8094,27.5839,24.497,24.1242,25.5682,
"Alleghany","VA",,"51","005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3333,10.7843,9.1964,6.6478,2.6624,3.1818,10.5735,11.2743,21.0752,17.9559,,,36.3636,,26.1431,15.6942,11.6912,7.702,7.5891,21.4461,17.7696,11.7822,7.3215,14.6825,,,,,,,,,,,27.0833,,,,,,,,,,,,,
"Brooks","GA","Valdosta","13","027",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4286,,,18.1818,,,,18.75,,,,53.8462,,30.1775,34.0121,47.2115,,42.1732,,41.4201,60.5581,48.6795,40.5238,42.5,43.9098,40.6579,29.9248,32.2571,36.6758,38.2877,30.3266,31.6919,,,,,,,11.7647,,,,,14.7059,
"Kanabec","MN",,"27","065",,,,,,,,,,,,,,,,,,,2.2728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.16670000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.25,,,,,,,,,,,,35.2941,18.2093,14.6245,5.9375,10.9664,26.7647,33.7255,40.0653,,,42.8571,32.3529,40.1786,30.625,30.7292,23.3027,19.8721,23.0197,20.942,35.1191,30.7143,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Park","CO","Denver","08","093",,,,,,0.819599999999994,1.3934,1.57729999999999,1.4707,1.533,0.7821,1.1387,,,,0.7463,2.1097,1.9232,0.888,,,0.6667,,2.0182,1.2727,,,0.819599999999994,2.4969,2.4693,1.191,1.0444,1.1087,0.6276,,1.7242,2.3697,1.3312,2.2719,2.0406,3.2059,2.528,1.2166,1.0395,1.3018,1.4549,0.71,,1.5625,3.2677,2.7367,3.7386,2.0187,1.8562,,1.0953,2.6813,4.7611,6.7641,5.9818,4.1423,5.3778,5.5945,7.0182,3.6381,6.0682,5.7308,5.87,4.1182,4.9492,6.6833,7.4194,6.8311,5.6147,6.3586,4.8051,5.3724,6.0637,5.9589,5.52,5.8819,5.3308,7.1041,5.2525,5.8242,5.5612,7.105,6.406,8.3881,5.6506,3.7263,3.344,5.4892,6.11190000000001,5.9304,3.8472,9.5476,11.5665,12.0766,6.5178,6.1342,9.9695,6.7702,5.8006,5.5769,5.2324,7.0255,8.1515,11.7059,6.4076,7.1951,11.5357,12.8942,15.7349,10.8624,9.6278,8.7671,9.7191,11.7208,16.7148,16.0939,19.6194,17.9546,18.914,15.8866,19.0338,12.9149,11.6099,6.6387,4.9938,7.8129,4.7559,18.4314,27.4561,22.5042,15.503,21.5279,22.5272,20.4938,18.625,16.9334,18.542,18.7596,19.5508,30.5965,30.9167,26.4529,19.301,14.201,15.812,14.849,17.6571,21.0197,19.305,17.0978,18.6827,15.0724,22.46,18.9408,22.6652,21.9646,22.8913,18,21.3592,33.4962,35.1974,31.4399,35.3882,35.435,32.957,27.5689,28.6626,31.6661,28.5509,28.1529,32.7335,34.5311,34.5574,39.3361,34.4682,43.9359,47.144,42.9535,42.8992,36.9422,28.4995,24.1366,22.4529,23.961,25.411,27.7166,25.8341,23.3406,24.6923
"Ashland","WI",,"55","003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2727,,6.2937,,,,,,,,,,,,,27.2727,,,,,,,
"Baker","OR",,"41","001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9412,,,,5.2631,5.7676,3.0373,,3.84610000000001,2.6923,5.2079,7.0045,15.244,,,16.6667,,,13.0719,19.3162,16.1721,11.1427,10.4721,9.2081,12.2873,13.7803,,,23.0769,27.4051,,23.2177,18.8989,16.7448,23.0761,16.4736,19.5652,12.9464,,29.4143,41.7112,,10.4895,,15.3846,,17.4359,10.5392,,,,,31.25,,51.1676,33.9101,23.0813,12.0519,7.2728,15.9957,10.0152,7.5715,10.8334,,20.3297,13.0252,25.7143,26.1825,17.9444,11.25,17.25,,,,,
"Clay","AR",,"05","021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7857,5.0961,3.228,,,,,,,,,5.55549999999999,,15.942,15.5645,43.323,31.6883,18.658,18.9827,19.7619,19.6429,13.3333,12.2955,16.3415,21.8249,21.1671,,29.9145,39.8692,31.2698,27.3246,23.2944,24.0561,30.0109,,,,,,,,,,,,,,,,,,,,
"Redwood","MN",,"27","127",,,,,,,,,,,,,,,,,,,,,,,,,,,8.3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7857,,,,,,2.0833,5.3045,10.4602,14.0486,19.2076,18.7787,16.9872,17.8846,19.834,,,36.3636,27.5783,22.4783,18.2143,21.1905,22.1196,30.4063,31.3001,27.9132,25.3333,18.5714,15.1923,21.456,31.5577,27.625,26.9107,27.5833,22.8274,17.9007,19.4231,18.718,19.6397,34.7414,29.9785,30.7292,26.9792,23.0092,22.7315,,,,,,,,
"Greene","GA",,"13","133",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6923,,,,,,,,,,,,,,,,,,3.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.8205,13.3987,15.9127,17.1569,15.5554,10.6606,8.4687,11.7981,17.2821,13.7368,18.9208,,41.8804,37.5981,37.9375,25.5057,28.164,25.9841,28.8373,30.9653,24.1768,25.2322,16.7415,28.0546,37.4643,43.4278,45.7846,42.0388,38.041,38.5796,39.4428,34.9736,39.8996,54.2619,55.9839,,,55,47.1569,36.1667,33.0834,25.3409,32.7675,38.5876,36.4676,29.585,26.6987,,28.1319
"Casey","KY",,"21","045",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6316,,,,,,,,,
"King William","VA","Richmond","51","101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,32.7222,,,,,,,,,,,50,50,47,41.0818,43.1368,39.7682,42.8291,37.5366,43.9428,41.2583,38.8185,36.7721,44.5044,51.3753,,48.4849,44.7912,,,62.5,,50.3205,43.4372,45.096,,52.8892,,,,,,,,,,,,
"Page","IA",,"19","145",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.313,33.6576,20.7692,22.7179,17.3248,18.0281,18.3333,28.6071,,21.4744,,,27.2727,,,13.3333,,22.3077,19.5821,14.2763,17.4069,20.2912,26.5865,36.374,26.1254,
"Arenac","MI",,"26","011",,,,,,,,,,,,,,,,,,,,,,,,2.7778,,,,,,,,,,,,,,,,,,,4.9019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.84610000000001,,,,2.2728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0476,,,,,,,,,,,,11.7647,,,,,,,,,,,,,
"Harrison","OH",,"39","067",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4102,,,,,,,,,,,,,,,,,,4.5249,7.128,3.6824,7.45,4.375,,5.4945,13.6364,,26.1738,21.0526,12.937,17.0559,31.5625,27.886,26.6279,25.6997,28.4758,30.5258,38.7319,40.2976,37.8971,29.464,24.6103,16.9658,22.5678,38.8813,31.8546,31.5557,32.3587,30.463,,,,28.5714,,,,,,,15.3846,,,
"Gulf","FL",,"12","045",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0833,3.1825,1.8319,,,2.5,6.09780000000001,3.7935,5.471,6.4881,3.75,2.9233,,,1.7857,,2.9167,,,2.1739,3.9027,2.3188,5.7143,4.85129999999999,5.1486,2.2973,2.1622,,,2.2728,7.3602,4.7203,4.5086,7.3016,4.5833,4.9405,2.3333,3.7027,5.3402,4.0721,7.397,4.2927,,4.16670000000001,2.9167,3.5227,2.7537,3.8214,3.0406,2.4628,1.0334,2.5789,2.702,2.3687,3.4087,8.23,6.2178,11.5813,7.5449,6.52630000000001,3.7607,4.6576,6.2023,3.5414,2.878,10.8223,11.5959,15.9281,12.9919,9.2225,7.8129,3.9259,5.471,9.7349,7.8084,13.8218,7.9041,8.421,3.6842,7.8289,7.7084,8.7538,13.7056,17.2895,14.6018,8.7347,5.6699,10.1241,12.3846,9.6239,19.3184,21.0266,14.1191,18.5077,23.5857,15.8014,11.2529,21.3055,21.6667,20.8333,23.1364,26.8311,24.8052,18.4524,15.5732,,18.9349,32.7451,42.5833,40.4167,38.6111,43.6111,44.1667,34.5833,26.5385,35.3563,36.5988,44.7255,47.0095,38.5292,32.9866,35.7891,33.7651,33.0719,32.7451,34.8484,34.3939,42.1212,43.3333,37.9924,36.6171,45.507,45.9128,30.0615,28.9628,38.4958,38.7608,30.4051,26.9658,39.3743,49.4231,51.3462,39.4658,49.8309,52.9928,42.2683,38.8526,39.0226,38.1729,37.25,42.1663,40.2039,38.4553,47.6917,55.2083,48.6111,39.8611,34.75,34.4167,31.25,31.7167,35.2215,41.0484,35.4454,34.1193,36.5196
"Marshall","OK",,"40","095",,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,,,,,,,,,,,,,,,,,,,1.7857,,,,,1.5152,,,,,,,,,,,,,,,2.1739,,,,,,,,,,,1.9231,,,,,,1.1905,,,1.1628,,,2.5,,,4.2017,8.0556,4.9603,,,5.8824,12.0124,9.2141,5.1431,1.5769,4.2747,,,5.3476,6.7533,3.8636,,4.34780000000001,3.0435,,,3.5714,7.6724,7.7224,,,13.0435,12.7238,8.5054,7.5634,9.4512,8.9391,4.2647,,6.993,8.6453,4.2803,,5.4945,13.6364,7.4351,,9.2308,,10.4615,13.1674,6.8846,,,,29.3295,18.4316,17.1154,13.0714,,,6.5359,7.2222,,6.3462,,,5.2632,11.4551,10.8613,16.6613,22.2993,14.9248,13.9474,,,,,
"San Juan","WA",,"53","055",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,1.5625,,,1.4706,3.4684,3.3985,1.6067,2.0992,,2.2414,,3.1488,3.5088,3.808,4.1219,5.4093,9.0163,6.1717,7.33,5.9483,9.0425,10.7642,10.4631,9.1132,10.9469,11.0891,13.1964,6.8547,7.8283,10.4678,12.1543,10.7788,14.6614,16.9606,14.9435,19.2647,10.5147,11.75,10.8632,10.8461,10.7946,12.6891,11.3102,8.4497,10.2178,23.786,,,17.3913,23.9678,26.8944,28.5714,31.7857,25.2314,22.7006,22.5632,23.1727,21.5546,22.1738,,24.6606,16.4861,22.8188,18.7998,17.955,21.2699,28.5242,34.8448,22.3077,15.6044,18.6538,,31.4102,20.028,32.4342,29.2972,31.5497,29.8148,24.4613,19.6316,21.5735,20.2564,27.729,,,17.4209,23.737,19.8545,23.1783,15.8247,12.6703,15.937,23.5165,31.0714,35.2068,27.7757,22.193,16.3789,20.4685,21.7031,23.871,13.9643,,12.7574,21.6801,30.6689,24.5174,31.6026
"Otoe","NE",,"31","131",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.433,,,,,,,,,,,,14.1026,,,,,,,,,,,,,
"Renville","MN",,"27","129",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,2.2728,,2.8557,,,,,,,1.9231,5.8916,11.1661,8.273,10.9291,8.04,6.6187,5.2579,7.2209,13.9713,,,7.6923,12.9714,11.5326,11.6818,8.5048,14.9699,21.7036,18.3461,19.7954,26.6666,,21.3462,27.3284,24.003,30.7143,27.3016,24.0183,17.5983,21.3188,24.4458,33.1305,25.6054,20.2082,24.1092,25.3493,16.4942,21.2468,26.0093,,,,,,,,
"Madison","AR","Fayetteville","05","087",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,5.7692,,3.84610000000001,,,33.3333,33.3333,,29.6703,15.9664,18.0037,8.141,5.8334,11.4242,22.7482,13.4965,4.6154,10,12.5555,16.8889,23.3726,22.385,,,,,,,,,,7.6923,,,,,
"Madison","IA","Des Moines","19","121",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.1818,15.89,13.9773,22.1429,22.1875,,23.5577,,,41.6667,,9.6154,,20.2429,10.8359,7.7935,,15.7611,12.3886,9.2154,12.0834
"Hamilton","IA",,"19","079",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1429,20.7894,19.0778,20.2181,13.8859,22.9924,,,,,26.6667,,,,,,33.3333,32.1078,25.0284,,,21.0526,24.7115,19.8462,,
"Union","FL",,"12","125",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3333,,,,,,,,,,,,,,,,,
"Grayson","VA",,"51","077",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.75,,4.3269,,,,15.3846,,,,,36.3636,,14.8018,,16.3461,18.4158,,20.6793,35.5615,32.7597,,,,,,,,,,,,,,,,,,,,,,,,,,
"Las Animas","CO",,"08","071",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.6667,,,,,,,,,27.2727,,,,,,,
"Burnett","WI",,"55","013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.1868,16.5775,23.8911,13.4965,13.5439,22.25,29.7877,25.5518,18.4001,16.3329,10.6035,15.8747,18.8269,33.1888,,22.3238,28.9592,26.4835,22.3601,19.5779,,16.0114,19.4692,19.5518,14.1382,11.2847
"Alamosa","CO",,"08","003",,,,,7.6923,,,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1429,,8.6414,,,,,,6.4102,,,,,,,,,,,,,,,,,,,3.268,5.0695,3.0208,,,,,,,,,,,,1.7857,,,,,,,3.84610000000001,,,,,2.4038,,,,,,,,,,,,,,,,,,,,,,,,2.7778,,,,,,,,,,2.6316,1.8421,,,,,,3.5714,,,,,5.8824,,8.3505,11.5864,10.5757,14.2727,,,,,21.4286,,4.9451,12.3839,,9.3832,17.128,24.3383,,41.9132,45.7424,,29.7203,28.3936,17.4604,,,,,,,,7.6923,22.7752,16.6667,,14.5957,10.7843,11.9762,10.5455,16.039,,,,
"Massac","IL","Paducah","17","127",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2727,,,16.6667,,21.9457,,,,,,,,23.0769,,12.3184,17.318,13.6072,,,,,,,,,,,,,,,,,,
"Carroll","IL",,"17","015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.094,,,,,,,,,,,,,,,,,,,,,,,,,
"Gunnison","CO",,"08","051",,,,,8.3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,1.35129999999999,1.9075,1.0785,,,,,,,,,,,,,1,,,,,2.6316,3.1579,1.7105,,,,,0.781199999999998,1.5469,1.5026,2.4023,1.3636,,,,,,,,0.6945,,1.1343,,,,,,2.2728,,,,2.0833,,,,1.5152,,,,3.3333,6.8788,4.1818,,,,0.9616,,1.6398,2.0823,3.124,5.0204,12.4341,21.9524,18.7395,12.57,7.313,9.6139,13.1672,16.3142,15.0176,13.0651,20.1156,24.7664,30.0959,30.9986,30.4034,31.5259,24.0569,24.0615,23.5878,22.6511,21.5079,19.9882,25.325,29.1042,36.2285,30.3111,21.9841,13.2222,17.3089,20.6384,21.8976,28.8319,26.428,21.34,24.8168,27.2836,16.061,22.3004,30.0411,29.5112,27.7775,27.155,27.5328,26.9561,25.2871,30.4857,28.7987,,
"Floyd","VA",,"51","063",,,,,,6.6667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.6051,,,,,,,,,14.2857,,,,27.2727,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,
"Choctaw","OK",,"40","023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0909,,,,,,,,,,,,16.6667,,29.4872,,,,,,
"Calhoun","SC","Columbia","45","017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2727,,,,,,,,,,
