"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","1996-04","1996-05","1996-06","1996-07","1996-08","1996-09","1996-10","1996-11","1996-12","1997-01","1997-02","1997-03","1997-04","1997-05","1997-06","1997-07","1997-08","1997-09","1997-10","1997-11","1997-12","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02"
"Garrett","MD",,"24","023",46.9591,51.2407,47.5858,49.202,58.7459,,45.0157,48.0704,55.4393,,50.8593,50.5774,48.4555,58.6402,58.009,60.7979,57.8527,61.8601,69.2815,63.3818,63.6277,57.1772,,54.3265,45.8754,56.8625,48.8609,59.5144,62.9916,78.192,75.0236,65.5185,66.6336,59.043,55.9147,52.2226,,66.1767,65.5,64.9844,72.671,70.2314,71.1617,68.4915,78.5553,71.74,64.6551,76.8217,90.1336,85.5352,,69.5443,70.0735,77.1738,78.6709,78.8986,81.7821,70.2083,71.8241,88.7416,99.332,90.5419,85.7621,86.3942,81.262,81.2133,76.0178,75.0655,87.9082,76.3778,70.694,72.7817,,103.4993,93.6591,86.7746,94.302,102.7642,111.9557,117.904,,,75.9714,88.8902,108.5104,105.623,106.9792,121.13,131.7662,135.9547,132.0177,128.7523,121.1687,128.2792,,108.7955,125.2246,122.7617,135.8387,131.4716,124.4899,120.5191,109.1052,123.7509,139.9661,122.0833,116.2526,138.577,132.347,157.6747,140.2244,126.1476,134.2119,153.4007,164.1606,165.961,175.1074,160.0566,,139.1194,153.0049,176.4116,165.6778,147.6883,137.7674,143.0432,168.988,185.9097,,146.3469,158.5807,144.6714,146.4978,155.2804,188.7565,181.2677,172.1158,151.9455,173.5391,164.5877,143.0043,157.8652,,148.3871,147.9155,182.8402,161.8429,178.3215,167.9232,162.654,148.1328,139.1572,150.2678,134.0549,,124.6181,139.4768,138.0477,131.6701,127.946,124.9067,150.2952,173.455,153.5077,144.3493,141.2206,,129.4088,120.9652,108.9464,109.8667,133.3667,148.5533,160.3038,143.6318,131.6237,141.1366,165.5407,156.97,124.5079,123.4637,128.34,134.4005,161.9345,148.5196,155.3652,133.0679,134.1112,117.5676,129.6464,119.7768,128.3717,137.2538,139.6376,139.1594,121.9178,129.7651,132.8414,137.6885,142.0013,137.8912,123.5009,132.184,131.8465,151.1322,156.8415,153.0862,153.2703,143.9463,130.7787,158.8848,173.1303,158.1161,136.282,
"Lumpkin","GA",,"13","187",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.1972,97.3661,89.7006,88.7628,,95.9929,,92.7046,,,77.116935483871,90.0165,91.3686,,88.9423076923077,,,,,81.5602836879433,,,98.7525987525988,,79.546,,82.7861,80.4555,74.0005,,85.1864,81.6418,68.5259,64.6846,62.9437,66.4335,69.7735,72.2586,72.6926,75.1107,79.011,84.6909,82.5755,85.9106,,,78.8643533123028,82.4517,83.7581,90.1746,87.446,87.5256,87.6409,87.9752,86.8953,83.1623,89.037,
"Jefferson","WA",,"53","031",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.1852,166.5415,162.7389,158.4984,172.785,181.1581,172.218,163.9574,159.8076,158.4389,170.1461,154.968,147.5954,155.0487,149.2414,174.0606,175.738,174.9816,168.5031,166.5351,163.1072,149.2899,158.2486,156.7644,149.0077,147.6262,,,216.427177177177,,,,,166.055272108844,172.4117,163.7474,171.2719,167.6874,158.5621
"Pine","MN",,"27","115",36.4431486880466,41.0281,44.1788,45.547,54.304,59.2129,58.3654,53.7482,49.54,,,41.2881915772089,35.3834,,43.8686,48.5585,49.3118,58.0111,58.685,52.1134,45.1041,42.8986,,37.432,,58.3657,57.9768,56.3002,55.8103,54.8203,60.8359,55.8883,54.2965,,71.864,62.593,63.7656,66.0357,58.1119,57.25,56.8578,65.4538,58.4112,60.8393,66.45,,59.8989,68.6134,68.9782,71.6548,66.0158,70.3503,67.6437,70.5978,75.7771,78.6032,,69.5522,86.035,82.0924,86.9126,81.1384,87.9807,89.9341,86.8324,93.451,94.6518,92.2237,,69.3359,69.6455,74.2241,82.198,91.1968,91.6799,94.4598,98.7014,103.2589,93.4826,106.4375,105.2849,100.9313,,73.327,67.3306,83.273,97.5806,106.809,107.395,100.5026,104.6698,124.5891,111.5386,98.8339,100.1076,112.3317,109.1637,106.2726,106.5509,106.5167,120.1396,120.393,117.7612,113.9221,118.1297,112.4793,114.8611,111.7597,120.5021,135.0301,126.5795,123.2087,124.1406,120.6795,128.7247,137.1073,128.5225,139.9588,122.6241,110.7007,112.9881,112.1189,122.9186,124.7207,115.9988,122.3564,120.3659,121.2798,117.1294,114.8576,115.5296,108.0098,103.4813,97.8512,107.3793,122.3022,137.8547,130.8506,125.9445,113.957,103.1102,93.909,103.0287,91.6899,98.7532,107.2805,111.9674,101.2981,106.6318,104.6927,106.1697,93.9237,88.6935,,,,,,,,,,,94.5378151260504,,,,,82.3684210526316,100.7613,97.0884,93.4126,,,,,,,,,,,,,67.8496868475992,,,,,,62.9350348027842,60.8857,65.9954,74.3502,80.2196,70.7897,74.1598,71.1664,66.4366,62.1931,61.7093,,74.993,66.7004,82.3709,82.9699,80.6872,72.7557,72.6263,74.4123,77.6548,85.3277,84.1336,86.9651,
"Caddo","OK",,"40","015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.887323943662,,,,14.5403377110694,,20.7334,25.3952,,16.0315,,24.3803,27.4314,,,23.876404494382,26.9352,,,,,,,32.8345802161264,,,,,,,27.1493212669683,29.3447,28.6677,35.1163,,25.1241,,,28.5714285714286,34.5898,,,28.9855072463768,35.4309,37.8723,35.6726,31.6537,32.2425,27.8012,30.2173,35.8902,37.4196,36.5477,36.9731,,,,,,38.6335908906059,41.2876,39.4145,35.7227,,,,,52.2088353413655,,45.3519,41.6702,42.7073,,34.4794,38.0836,35.8396,,31.5076,,46.6361,42.451,42.5586,36.8665,36.8371,37.7342,39.4651,36.5622,37.0704,42.8291,43.3197,40.9177,36.958,32.9142,38.5822,43.0627,40.2138,43.5399,46.2406,51.3006,,47.606,,,35.9527,39.7668,35.6984,33.5554,33.8646,29.6166,41.9403,41.262,,38.2702,,,,34.2592592592593,37.6362,35.1389,32.9049,,38.1051,,33.9135,,43.0775,,40.8769,31.6788,41.72,42.4318,,37.1911,41.0793,42.6619,42.712,30.9075,35.0218,,40.4968,41.8274,46.7066,40.3815,38.5952,47.1896,55.3024,51.2799,45.6383,,36.2372,34.9632,,40.713,35.3736,35.4125,38.873,44.526,41.52,,,,,
"Pickens","GA","Atlanta","13","227",,32.258064516129,,,,,60.3070175438597,,,,,,32.5888787602552,,,59.3471810089021,,,,,,,,,55.1948051948052,66.9877,65.7692,,70.743,71.7379,68.6785,,76.1826,76.1628,77.2371,73.5835,71.832,72.4546,76.2134,75.1026,75.1139,74.8337,80.3925,80.0293,80.6117,78.4446,,74.8882,74.0783,78.6456,74.7224,78.839,76.6284,81.8058,86.5299,84.6921,,82.2023,82.0186,77.9464,77.2454,80.1524,84.0053,83.0636,80.3979,77.8961,79.8161,85.4944,79.6232,69.8249,74.5385,79.6665,84.3089,84.4601,86.7651,86.0811,82.3936,82.2536,87.1953,87.7906,91.7024,81.3422,82.1485,80.9545,83.3863,86.657,86.7975,84.8486,89.2873,92.6264,90.2792,85.1401,90.3126,89.812,88.6581,92.3252,95.0831,94.6683,92.698,93.6144,95.2441,94.5942,98.7357,94.6192,95.5054,91.9109,90.5621,96.8353,101.6257,106.9261,101.6568,101.4116,102.0357,100.9371,103.3313,104.4896,106.7651,103.5065,101.5789,98.554,99.0494,98.5933,100.4277,98.9516,101.8749,101.475,102.5539,104.5235,102.1493,99.6995,102.5618,99.923,96.9799,101.1412,105.2051,103.5831,101.0167,105.4462,108.8105,110.0893,111.0747,108.0248,102.868,102.6533,97.6692,109.0885,,110.5959,113.708,111.5149,106.2709,,102.8909,108.6276,,100.9692,99.4383,109.0501,106.3706,105.9683,105.9878,102.9091,101.7525,98.6393,100.9738,103.9508,96.1995,91.4817,95.2931,100.4956,97.1968,87.7515,92.1034,96.3504,99.6847,116.5911,106.0034,112.8005,96.0676,93.4968,88.1602,89.0014,96.3691,86.9745,83.6121,79.0158,82.8686,84.7588,79.4281,89.8026,87.643,130.9219,,,81.2456,87.6026,89.5241,88.9019,92.8604,88.37,86.7754,90.7643,89.779,95.9047,100.17,98.7634,97.4381,104.014,102.2425,107.91,97.6841,94.8844,95.3395,96.8692,
"Randolph","WV",,"54","083",,,24.0982,26.7993,,34.7391,,28.7073,30.287,,,35.9848484848485,32.2149,38.0707,38.0012,,40.2585,35.8424,35.3116,34.5485,33.1244,39.9064,,57.0121,,44.5857,40.4103,41.8043,37.437,36.4695,35.6554,34.3497,,34.6761,42.8601,39.3392,43.8884,43.1276,41.4314,43.2866,40.1575,35.9698,35.5604,37.8684,39.1614,39.4501,35.5475,30.6427,36.2119,42.669,41.6697,41.2957,39.6805,45.0041,43.8077,,34.0895,40.7157,,40.3789,43.1548,40.7657,38.5271,35.3519,36.8833,37.4991,44.4361,42.5304,38.8986,39.5,43.2843,44.113,43.6954,40.3077,39.0367,41.4536,,,,,,,,,,,,,56.0699588477366,50.9642,,,,36.231884057971,,40.6113,38.7425,43.1971,46.0934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hocking","OH",,"39","073",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.4689,45.2995,,54.2472,,50.6618,53.0293,56.2527,45.268,46.3655,38.6146,37.5425,53.3671,,49.4173,,41.9678,40.5687,,,40.6102,45.0443,42.9961,,51.3062,44.3099,40.6437,34.8508,37.5051,39.951,42.4433,38.6752,36.7516,37.9171,38.9808,39.7438,42.6761,46.3318,44.6104,47.4561,48.2777,42.8381,49.7825,,,,,,,,56.5291124929339,,,,,
"Harlan","KY",,"21","095",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0029,36.6831,,,,30.4214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Wythe","VA",,"51","197",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.296,78.559,77.7758,75.8913,78.0612244897959,,,83.1767,86.5409,,88.8433,76.8931,73.0989,75.5802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jackson","WV",,"54","035",37.9552,,24.9565,26.2562,28.6741,31.0008,,29.4063,,,,42.96875,,34.6898,38.437,42.341,36.3886,35.2475,,37.5037,,36.4336,,,,53.9499036608863,,42.3645,37.6394,41.3334,,47.7802,,36.6982,,38.8103,39.2938,38.1028,36.1276,44.6918,50.6424,52.5966,,46.3021,47.7941,,,46.3157894736842,45.9722,48.4637,47.865,,45.2489,47.328,51.9609,,49.6289,45.8917,40.369,35.9306,,49.8258,52.7954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fayette","OH","Washington Court House","39","047",,,42.9239,,46.5312,,,53.2659409020218,,,,49.7448979591837,,,,58.8940092165899,52.9071,,,,,,,,55.956678700361,55.3939,,53.5162,,60.5436,,52.3087,52.214,,,,,64.1741071428571,,58.7498,56.7728,58.1881,54.5618,,,,35.1153846153846,,,,53.9473684210526,61.1479,,63.6782,,56.2075,52.0188,,,,62.5,60.1848,60.6761,59.644,56.9073,,69.4492,,,,,66.9495310406431,73.7859,68.136,62.5926,66.1998,72.8725,68.029,63.5104,,61.4684,51.2958,,60.2071,64.7448,66.6527,,62.2331,66.975,71.6353,67.8764,62.5937,64.0842,,61.1954,63.3966,57.2644,68.9054,74.8783,75.8654,65.7113,70.0458,69.5325,71.9966,,,75.7575757575758,68.1182,74.8199,68.7244,72.4069,67.0436,72.6187,72.2188,74.9224,78.8134,78.7873,77.7837,77.9203,74.9886,71.7728,68.6269,72.3843,70.8408,75.2656,76.182,71.9105,66.1045,68.638,,61.9423,63.9199,67.195,68.7997,76.907,74.6296,74.7001,76.6868,80.5648,,,,,68.7370600414079,58.6053,65.2482,71.1328,63.5517,60.447,,,,,,,62.0720720720721,,57.4331,44.3499,50.3656,53.9594,67.8938,58.8297,60.228,39.8967,33.5976,30.4353,36.0438,38.46,38.692,47.2272,57.9483,52.7223,41.9282,41.1193,36.5275,36.787,,28.6378,32.274,40.8927,,,,,,,,,,,56.7986230636833,,56.6487,55.5034,,58.927,62.2207,,,,,,50.9708737864078,61.4355,66.7164,70.5944,69.3291,,83.3463,75.686,,,58.5585585585586,
"Carroll","OH","Canton","39","019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.9166666666667,54.7794,54.8778,61.8204,68.6839,68.2066,62.4877,64.6171,64.2222,65.625,59.1807,55.151,53.9569,61.1806,65.3671,70.06,66.0337,64.2676,61.3416,62.7765,62.8128,68.5375,63.0905,65.1265,59.7933,,60.418,64.9154,70.5955,69.0474,73.5542,72.8364,70.8939,66.0956,59.837,57.2045,51.8745,47.0378,56.1932,64.5741,68.0964,72.6965,70.4644,65.7104,72.0441,65.0894,,59.5069,58.8958,,,46.2962962962963,44.4944,50.6217,61.2655,67.478,71.6467,65.265,61.3954,51.9674,,44.6199,,60.7163,56.0494,66.9564,65.1331,57.7829,50.2605,51.3962,53.1016,42.0833,,,46.2962962962963,45.8489,51.4767,52.561,76.0303,65.294,43.0237,55.4913,58.7792,55.5375,46.0887,51.5219,50.7328,47.5316,48.8422,55.3954,54.1008,64.3779,71.8142,65.2177,59.5584,56.796,67.2057,60.8013,66.4685,60.6099,59.6591,71.6582,73.1765,74.2325,67.4757,57.7968,60.067,61.6507,55.3215,61.6227,58.7949,70.1395,71.1139,70.941,61.4947,64.3838,61.5015,65.4304,67.6683,,,
"Haralson","GA","Atlanta","13","143",,,,,,,,,,,,,,,,,,,,,,,,29.2001692763436,,43.3935,,,,,,,,,,45.6599897277863,,,,,,,68.0933852140078,,,,,,46.551724137931,52.7268,50.2373,48.9705,47.6741,,,,,,,,56.6492146596859,58.7177,,70.0314,65.1929,,56.8144,,69.7581,,,,59.6529284164859,59.9095,69.5133,66.5403,63.9569,61.7379,63.5488,,,,72.9755178907721,68.3732,69.2774,64.8843,68.5341,75.0379,73.4897,69.4163,68.9948,,60.9409,61.2572,64.5921,64.1996,71.0764,70.7465,72.8513,70.1156,68.4813,70.456,80.9926,84.9186,80.1048,75.6954,67.2748,68.1929,74.2787,82.4927,85.4096,87.7795,88.806,89.0222,86.0599,81.2699,79.9266,83.391,80.2386,81.8404,83.6165,84.9136,83.7757,80.4368,80.6573,85.8957,87.126,83.0856,74.0964,67.8341,76.5994,87.8418,83.6892,76.6196,83.5588,80.5284,,88.9535,87.2282,81.2733,,,87.3372781065089,83.3381,76.1753,75.1626,74.2743,,,,,74.1440217391304,,,,,,,,63.6619,,,61.8556701030928,69.4851,,,,,53.1984,54.1095,57.478,56.9765,,,,,,,,,36.3803,,45.85,,48.7074,52.8294,54.079,,,,,,31.9061,35.628,,56.53,63.4383,56.5506,55.78,,61.8282,,56.3604,,51.8603,57.3252,53.6282,56.0757,57.3744,60.835,,,73.2958,,
"Van Wert","OH","Van Wert","39","161",33.6668,32.4231,,36.5863,39.8238,39.594,36.0652,,,,,,,51.975051975052,,39.1855,35.9222,38.9545,46.7167,46.1857,42.5314,,,,33.5820895522388,41.5749,50.322,54.9782,46.2549,42.8004,41.5514,37.1612,33.1256,35.5505,,37.9808,40.4897,43.3715,47.0608,48.4519,46.7051,45.2175,43.3613,47.4079,,62.2432,,52.8292,53.592,54.8389,51.1477,45.0719,42.8751,47.3411,45.9565,45.6505,,46.8683,,51.6043,,53.3576,48.9485,46.541,51.8542,,59.1684,52.8741,46.438,41.1861,,45.5583,48.6078,48.5163,53.7459,57.3717,53.813,57.4216,56.5028,49.8299,46.2916,46.354,46.7896,56.5521,49.4271,50.753,47.7856,49.9236,45.9477,55.2124,53.7969,49.6382,44.1649,47.2151,47.5505,48.6154,51.2258,51.4636,55.734,51.1053,47.5546,51.4433,52.7364,53.7165,51.3238,49.7239,47.5196,50.7814,53.461,56.5052,53.0689,55.2849,51.6049,51.229,48.4326,47.4128,51.5725,49.1832,46.4751,46.076,48.3063,54.4552,55.0042,51.6649,51.1845,51.0219,50.3786,47.4335,51.7874,54.9993,54.7903,52.5397,55.5668,55.2806,52.4247,60.0828,58.947,51.8628,49.9048,54.5136,52.1718,53.6277,57.5195,56.3109,57.3279,,51.7221,56.5132,,63.2419,,,30.8079,,38.9293,43.1876,,46.7216,55.7608,56.0557,52.7212,49.3563,44.8575,45.5796,44.4132,43.8174,48.5187,45.9468,47.0808,45.3895,48.4573,,32.6859,32.8283,33.3271,35.2954,36.6076,32.3216,31.1019,42.3381,48.5354,54.9164,58.296,50.0281,41.2518,33.0744,35.8308,57.1656,55.8729,40.6226,36.5202,38.1969,42.5814,45.9581,48.6129,48.5179,41.3542,39.3354,47.4285,42.7283,43.2519,39.4539,38.3464,39.5762,42.2852,48.5244,49.1688,46.7177,50.517,55.4431,53.7527,52.2728,53.3011,,
"Pike","OH",,"39","131",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.3518,51.7945,47.1944,,,,62.403,58.9106,51.2046,60.0911,56.629,66.4509,74.5046,,,,,,,,48.3326,57.3571,61.6351,,,56.4393,60.3763,54.6162,,,55.1470588235294,,49.5567,66.2117,64.2224,67.0345,59.0455,54.6279,54.4389,60.4766,66.1894,59.4127,69.775,74.5807,,,54.3115,,,,,,,,,,
"Jones","GA","Macon","13","169",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.7871212121212,69.9062,69.5038,67.6729,65.2272,66.8947,65.8747,71.3722,74.2999,73.4956,76.3607,71.5975,65.1192,66.8117,65.8547,71.886,72.3868,78.2295,76.2383,76.8982,77.4143,69.6806,67.6708,68.8298,70.1555,75.4358,76.7663,77.6128,80.6245,80.6114,79.3476,74.5332,77.5793,72.7242,73.3823,71.7222,69.6276,75.672,77.5377,73.963,81.7376,82.007,81.6044,77.9589,72.272,,88.7585,83.1105,74.694,78.7322,83.395,81.6923,79.0422,78.2536,75.7367,77.4319,76.4132,71.6984,79.7064,72.7188,,,,,64.4857,70.1518,71.7539,75.198,,71.9251336898396,,43.6301,54.8604,66.5786,74.7693,74.5994,69.5429,60.7343,63.8977635782748,,65.4736,,58.9494,62.669,56.1939,,50.6571,,58.5985,59.6799,51.8775,38.8827,50.6855,56.0037,59.6146,51.0299,46.9097,,44.8951,51.015,56.6912,65.6623,65.925,65.3895,69.0009,65.7857,66.9649,56.3706,,,,63.1948507899356,67.2126,,,,,,,54.7859547859548,,
"Adams","OH",,"39","001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.3065,57.0057,59.7143,50.6493,55.3122,60.605,50.7071,43.2449,,42.1614,37.0549,36.1985,38.3176,49.0388,49.8099,45.2357,,,,,,,,,,41.494,43.3513,50.3776,,52.3218,,,,,59.3283582089552,,,50.6793,,,51.9693654266958,,42.3775,,,,,,,,32.0341697810998,,,,,,
"Caroline","VA","Richmond","51","033",,,,,,,,,,,,,,,,,,,,,,,,,,,74.0178571428571,,,,74.9551166965889,75.6818,71.4099,70.5929,72.2524,69.494,69.8478,70.9349,70.4577,68.8087,69.3149,70.9062,72.9605,,71.2355,,,62.1811224489796,68.8507,70.4287,71.0217,68.1269,70.4336,75.2846,74.307,74.9506,75.158,76.9436,76.1192,76.5,78.2548,80.3459,81.6946,75.3004,77.9481,76.8881,79.3355,81.1925,83.5006,85.0686,,88.1781,82.4831,83.2541,89.0024,91.0286,90.5348,90.9057,95.4356,98.4129,94.3809,95.9782,97.7364,102.2185,99.5581,96.616,99.527,100.8756,103.8811,103.3764,104.0739,106.2278,109.9242,110.5461,111.004,112.5845,114.6508,115.4648,116.8862,118.9436,123.0892,123.6185,123.9752,129.1254,130.7891,131.4386,129.3429,136.8007,143.3001,148.9713,156.8139,155.0918,154.593,157.1646,162.0595,173.0446,167.4055,167.8606,168.5305,168.4068,170.6248,174.6834,174.9654,174.0114,176.6283,172.4052,170.9639,174.5923,170.8527,168.6921,163.8924,161.4073,160.1387,169.5395,176.2018,167.8043,158.8102,160.4481,162.9054,154.4384,149.5375,141.6446,141.4484,145.9514,134.3027,127.9259,123.1357,128.5941,134.5025,134.9582,126.2656,116.6944,117.2696,,,,113.219284603421,108.5945,113.2866,109.3085,108.7565,125.0633,119.5572,112.5483,109.7333,110.4586,103.8586,104.229,119.6635,125.121,120.3792,114.1397,115.9193,110.0903,102.9003,103.7516,102.5578,106.8681,,105.4706,98.529,98.7085,98.8155,98.9901,98.7492,104.4131,99.005,91.171,95.9159,95.7973,,86.2767,97.2996,100.2973,108.3689,107.1289,102.7936,97.5791,96.543,88.2322,91.0217,97.5725,100.9169,110.4109,109.52,114.682,113.9802,110.0852,101.3434,100.9002,113.2025,114.7531,111.0378,,
"Bradford","FL",,"12","007",42.6948,,,38.1944444444444,,,,,43.6781609195402,,,51.1904761904762,,47.5594,46.0803,,40.2093,,,,,,,,,43.9367311072056,,38.5987,44.6751,46.994,,,,,,37.5,40.3339,43.2412,44.5561,46.0948,39.4735,,,,44.4186944766319,,47.3665,46.8804,,,45.3795379537954,49.6658,,,,50.7719714964371,49.3123,,,,54.0540540540541,48.7281,45.8258,45.3437,47.6433,46.1209,40.058,,51.8793,51.0258,47.4047,46.4625,49.4394,46.2634,46.2289,46.5247,50.5254,56.5435,56.4278,56.2947,55.5685,50.4426,50.4468,54.2403,57.9284,62.9297,,46.5793,56.2791,,,,58.6538461538462,63.4615,60.5782,58.1626,64.2431,63.9776,66.5349,66.9162,65.3342,66.5974,67.2392,69.2851,66.8308,62.4156,70.4254,70.8473,78.3482,78.4231,78.996,76.9672,76.0317,86.5147,86.8768,83.3124,77.738,82.5388,84.4766,88.9624,88.1953,102.0631,99.9803,101.9773,98.3101,95.5097,94.5544,102.0245,100.2854,90.6838,87.9388,86.5098,95.8271,97.993,104.8351,89.8849,90.9391,85.8554,75.8302,80.9093,91.4726,,,,,,,,,,85.7142857142857,,,,,,,108.962962962963,85.0001,72.8065,,,76.0428410372041,,,,,,,,,,,,54.2570951585977,,,,,,,,69.910514541387,,57.342,,,,,,,,,,,,80.8309037900875,,,,,,,65.3846153846154,69.2329,,,71.1523588553751,,,,,74.5156482861401,,
"Boyle","KY","Danville","21","021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0254,66.8664,72.068,65.9286,70.9801,67.6781,69.8117,65.7503,67.5524,57.3635,55.7565,59.2858,65.5183,67.1794,68.9932,73.7066,79.0299,79.0946,73.7183,63.4657,65.1121,51.8897,61.4828,65.0593,65.312,62.6038,64.3395,66.1982,55.6471,51.4057,45.309,54.6651,53.4019,57.1099,66.161,61.5689,61.7701,68.3089,57.3329,61.3522,60.2164,64.6915,57.449,59.2833,54.877,54.4861,65.7737,,,,,,,,,,,
