"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02"
"Aitkin","MN",,"27","001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.314,0.3301,0.322,0.3462,0.3542,0.3945,0.4347,0.5394,0.5877,0.6521,0.6843,0.6924,0.7004,0.7004,0.6843,0.6602,0.6119,0.5555,0.5153,0.4106,0.3623,0.2576,0.1932,0.1369,,
"Ashland","WI",,"55","003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9986,1.0267,0.9845,1.097,1.0127,1.0689,0.9845,0.9845,1.0267,1.0549,1.0127,1.0267,1.0408,1.0408,1.0127,0.9283,0.9283,0.8579,0.9283,0.9845,0.9423,0.8439,0.7876,0.7314,0.6892,0.6329
"Baker","OR",,"41","001",1.9762,1.9987,2.066,1.9313,2.1109,2.1334,2.358,2.4478,2.4253,2.5152,2.4478,2.4478,2.4927,2.6274,2.7173,2.8969,2.7622,2.6724,2.4927,2.5601,2.6274,2.4927,2.5601,2.6274,2.5601,2.4253,2.3804,2.2906,2.4029,2.4927,2.5376,2.4702,2.4927,2.5825,2.5825,2.605,2.5825,2.5152,2.5601,2.5825,2.6274,2.4478,2.4029,2.5152,2.4478,2.5825,2.5376,2.7173,2.8969,3.0092,3.099,3.2338,3.1889,3.2562,3.3236,3.1664,3.3236,3.2338,3.5257,3.2787,3.1664,3.1439,3.0317,3.099,3.2562,3.391,3.4583,3.8177,3.7952,3.9299,3.7503,3.8626,4.0198,4.177,4.1096,4.0422,4.0647,4.3117,4.2892,4.132,4.3342,4.6036,4.4914,4.6935,4.6486,4.4914,4.8956,5.0752,5.2549,5.2549,5.3896,5.5244,5.9286,5.7265,5.9735,6.0633,6.2879,6.5125,6.4226,6.6023,6.6697,6.8718,7.1188,7.6578,7.4107,7.5904,7.815,7.6353,7.7476,7.6802,7.7925,7.6353,7.6802,7.6578,7.6578,7.0065,6.7819,6.6472,6.2654,6.1981,5.8163,5.7714,5.5468,5.3896,5.0303,4.6036,4.4689,4.4015,4.5138,4.424,4.424,4.3117,4.1994,4.1994,3.9973,3.8177,3.8626,3.5166,3.4698,3.5053,3.7753,3.8427,3.8876,3.4988,3.4988,3.4809,3.5702,3.8201,3.6416,3.7665,4.2585,4.2802,4.3882,4.3234,4.1937,4.2369,4.1288,3.6536,3.5833,3.3023,3.4428,3.6069,3.2496,3.074,2.9856,3.0558,2.8632,2.5294,2.7929,2.7402,2.7929,2.7226,2.6524,2.7753,2.5821,2.6172,2.6875,2.6172,2.7578,2.8105,2.9334,2.8807,2.8632,3.0037,3.0037,3.0213,3.1969,3.2847,3.074,2.8105,2.5997,2.3538,2.1605,2.02
"Clay","AR",,"05","021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9251,0.9251,0.9549,0.94,0.9848,0.94,1.0042,0.5067,0.5652,0.5067,3.2352,2.9624,2.8649,2.8454,2.8971,3.0713,3.2314,3.1878,3.3129,3.3624,3.3333,3.4503,3.4648,3.4066,3.3775,3.3921,3.3629,3.2319,3.1446,3.0572,3.1154,2.8534,2.5768,2.3439,1.9654,1.8489,1.6305,1.4121,1.2083,0.9463,0.6114,0.3931,,,,,,,,,
"Redwood","MN",,"27","127",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2995,0.2995,0.2796,4.2732,4.2332,4.2101,4.1117,3.9796,3.9208,3.7444,3.6463,3.5016,3.5483,3.6856,3.7444,3.8032,3.8816,3.7289,3.8454,4.0008,4.2144,4.3115,4.3504,4.2533,4.4086,4.428,4.3309,4.428,4.4086,4.5252,4.6611,4.7388,4.933,4.9524,4.9718,4.8165,4.3504,3.8842,3.6318,3.1657,2.8743,2.3111,1.9033,1.612
"Greene","GA",,"13","133",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7284,0.6284,1.0133,0.9309,0.9545,1.7273,1.7559,1.7419,1.6845,1.6274,1.4704,1.3562,2.2876,2.451,2.6065,3.8016,4.1502,4.0901,4.0221,4.1266,4.1033,4.0204,4.0204,3.82,3.8414,3.2196,3.1772,2.9282,2.8192,2.8357,3.1084,3.122,3.2306,3.3942,3.5851,3.6941,3.8577,4.1985,4.4029,4.7983,5.3299,5.5344,5.3571,5.1799,5.1118,4.9482,5.0027,4.9073,4.9346,4.6619,4.5665,4.1848,3.6941,3.3942,3.3942,3.4351
"Bamberg","SC",,"45","009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2709,1.2421,1.1265,1.0399,0.9821,0.9243,0.7221,,,1.2946,1.3521,1.3234,1.2083,1.122,1.122,1.0357,0.8918,0.8343,0.843,0.7768,0.8343,0.748,0.7768,0.8631,0.9494,1.0357,1.0932,1.2083,1.2946,1.3809,1.4097,1.5535,1.5535,1.6398,1.6686,1.6398,1.5535,1.6398,1.6398,1.6974,1.7549,1.7837,1.7261,1.5823,1.4672,1.3809,1.122,0.9494,0.9206,0.7768,0.6041
"Casey","KY",,"21","045",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8724,0.9472,0.9222,0.997,0.8973,0.7976,0.8225,0.8973,0.7976,0.7478,0.7976,0.8225,0.8225,0.7727,0.7228,0.6481,0.6481,0.6231,0.5484,0.4487,0.3988,0.349,0.2742,
"King William","VA","Richmond","51","101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2137,,,,,,,0.2526,0.2332,,2.7011,2.0987,1.8758,1.782,1.5964,1.8117,1.9372,2.1704,2.3225,2.4928,2.726,3.1737,3.371,3.4433,3.6765,3.7123,3.8917,3.533,3.5689,3.5689,3.4433,3.2461,3.1564,2.8336,2.8515,2.995,3.0308,2.8874,2.7439,2.6184,2.3673,1.9548,1.7755,1.6858,1.4168,1.2374,0.9684,0.6636,0.3228,0.1973,
"Page","IA",,"19","145",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2938,0.3122,0.3306,1.047,1.047,2.6456,2.8661,2.7375,2.7742,2.8477,3.013,3.1784,3.1233,3.16,3.307,3.3989,3.2335,3.1968,3.013,2.8477,2.8661,2.7558,2.5905,2.5721,2.6272,2.6823,2.5905,2.7375,2.9028,3.013,2.9028
"Washburn","WI",,"55","129",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9854,2.0516,1.9854,2.1178,2.0516,2.3163,2.3163,2.3163,2.2502,2.3825,2.2502,2.0516,2.184,2.184,2.3825,2.3163,2.5811,2.0516,2.1178,2.3825,2.7134,2.3163,2.2502,2.1178,1.9854,1.9193
"Harrison","OH",,"39","067",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8898,0.8709,0.833,,,,1.6471,1.685,1.5714,1.4578,1.5903,1.5524,1.6471,,,0.5208,3.0777,2.7462,2.4621,2.4148,2.39,2.2193,2.0106,1.9158,1.8156,2.7047,2.7793,2.5377,2.653,2.8372,2.9368,3.0529,3.2188,3.3018,3.4511,3.5673,3.6005,3.7,3.8825,3.9157,3.8162,3.7498,3.8825,3.7332,3.5009,3.3516,3.2188,2.9036,2.6381,2.3892,2.0242,1.7753,1.6094,1.5265,1.178,1.1117,1.0785
"Gulf","FL",,"12","045",1.5954,1.6592,1.6433,1.5635,1.6592,1.5954,1.5475,1.5635,1.4837,1.5156,1.4199,1.4678,1.6114,1.6592,1.739,1.8826,1.9943,2.1698,2.3452,2.3293,2.4091,2.4091,2.441,2.3931,2.5686,2.6484,2.792,2.8079,2.9036,3.0951,3.0472,3.2227,3.3184,3.4461,3.6535,3.7811,3.7492,3.6854,3.6056,3.7492,3.9407,4.0523,4.1481,4.2278,4.18,4.18,4.1321,4.2119,4.1481,4.3076,4.4671,4.5469,4.515,4.4671,4.5948,4.7862,4.8819,5.201,5.2967,5.4403,5.3287,5.3765,5.3606,5.1372,5.201,5.0734,5.0096,5.217,5.1691,4.7543,4.5948,4.5948,4.7862,4.7064,4.7862,5.0415,5.1851,5.4403,5.5839,5.4563,5.7754,6.1264,6.4773,6.6528,6.8443,6.9081,7.0517,7.3548,7.2431,7.3708,7.3548,7.275,7.1474,6.8283,6.6688,6.254,6.0785,5.919,5.568,5.0734,5.0415,4.6107,4.4512,4.2597,4.0364,3.9726,3.8768,3.9247,3.6694,3.8928,3.813,3.7332,3.478,3.5418,3.3504,3.3504,3.4142,3.3504,3.2546,3.1589,3.1589,2.8239,2.8239,2.7601,2.7601,2.5846,2.5048,2.4729,2.3772,2.3931,2.3612,2.3452,2.3133,2.2495,2.2176,2.2974,2.5254,2.711,2.796,2.6682,2.8728,2.8475,2.8958,3.2009,3.217,3.6521,3.6521,3.9404,4.1019,4.1019,4.0885,4.0404,4.0404,4.0564,4.0244,3.832,3.7999,3.7839,3.8159,3.5915,3.5594,3.5993,3.6541,3.7977,3.7787,4.0179,4.0689,4.053,4.3881,4.3242,4.2132,4.2292,4.3409,4.3568,4.4207,4.4845,4.5005,4.4526,4.4686,4.5324,4.3888,4.4845,4.3888,4.6601,4.6441,4.7399,4.7239,4.7399,4.6282,4.7558,4.7558,4.7239,4.7558,4.692
"Marshall","OK",,"40","095",1.9094,1.9094,1.7821,1.7312,1.7057,1.7821,1.9603,1.9857,1.9857,2.0112,2.0876,2.164,2.2149,2.2149,2.2149,2.2658,2.4185,2.3167,2.1385,2.164,2.3167,2.444,2.3422,2.3676,2.4949,2.444,2.5713,2.4695,2.3676,2.5458,2.5967,2.5967,2.4695,2.3676,2.3167,2.2658,2.1385,2.2658,2.2658,2.3931,2.4695,2.2658,2.2912,2.3422,2.2912,2.3676,2.444,2.444,2.4695,2.4695,2.5204,2.5967,2.5967,2.6222,2.6477,2.7495,2.9022,2.8768,2.9532,3.1059,3.1568,3.0804,3.0804,2.9786,2.9022,3.1314,3.1059,3.2332,3.1823,3.1314,3.1314,3.1314,3.2077,3.1823,3.335,3.5132,3.6914,3.3605,3.5896,3.4878,3.666,3.6914,3.7933,3.8697,3.6914,3.6405,3.5642,3.4369,3.3859,3.5387,3.335,3.4369,3.4623,3.5132,3.5387,3.3859,3.5132,3.6914,3.8187,3.6914,3.7424,3.8951,4.1497,3.9969,3.8187,3.7933,3.7933,4.0224,3.9715,4.0224,3.7678,4.277,4.277,4.3279,4.3788,4.3788,4.3534,4.4043,4.1242,3.946,3.8187,3.7678,3.7424,3.2841,3.1314,2.8513,2.4695,2.5204,2.7749,2.6986,2.7495,2.6222,2.7495,2.6731,2.5458,2.7495,2.5529,2.6131,2.6718,2.5363,2.2344,2.0854,2.284,2.5741,2.459,1.681,1.7227,1.6532,1.6813,1.584,1.5154,1.5677,1.5674,2.8387,2.5605,2.3341,2.456,2.2566,1.8436,1.7006,1.5808,1.8095,1.6539,1.5702,1.6309,1.715,1.7512,1.7752,1.7752,1.7512,1.7221,1.7573,1.8041,1.8627,1.687,1.7338,1.6401,1.6284,1.5698,1.4995,1.5347,1.4995,1.5933,1.6401,1.5815,1.605,1.7104,1.769,1.7221,1.6753,1.6987,1.6284,1.5581,1.4995
"San Juan","WA",,"53","055",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.216,0.4319,0.8518,1.2118,1.5837,2.0636,2.5315,3.0834,3.6473,4.0552,4.4871,4.895,4.931,5.015,4.955,4.895,4.979,5.015,5.075,5.063,5.087,5.075,5.075,4.955,5.015,4.943,4.979,4.967,4.967,4.955,4.775,4.835,4.5831,4.4751,4.2831,4.1752,4.0672,3.9712,3.7912,3.8272,3.7792,3.7792,3.7792,3.6233,3.4193,3.4313,3.4673,3.4433,3.4073,3.4313,3.5513,3.4073,3.1794,2.9514,2.8194,2.6995,2.7235,2.6515,2.4835,2.3995,2.3035,2.2196,1.9796,1.8596,1.7681,1.7765,2.7379,2.7242,2.6198,2.6659,2.7748,2.8754,3.0245,3.0652,3.1873,3.2551,3.2573,3.0809,3.008,2.9808,3.0353,3.2803,3.1578,3.008,2.8855,2.918,2.9316,2.9316,2.9723,2.9561,2.9761,3.0422,2.9515,2.7898,3.0238,3.1038,3.1304,3.0771,2.9972,2.8107,2.8773,2.864,2.864,2.9972,2.8507,2.904,2.9572,2.9306,2.8507,2.9439,3.0238,3.1038,3.1304,3.0638,3.1171,3.0904,3.0505,3.1437,3.1837,3.1571,3.2636,3.1837
"Hale","AL","Tuscaloosa","01","065",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7419,7.0968,8.3871,9.0323,10.9677,10.9677,11.6129,10.9677,10.9677,9.6774,9.6774,10.3226,9.6774,9.0323,8.3871,7.7419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Otoe","NE",,"31","131",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8451,1.8451,1.8451,1.8451,1.8451,1.8451,1.8451,1.8451,1.8451,1.8451,1.8451,1.8451,1.4991,1.4991,1.4991,1.4991,1.4991,1.4991,1.4991,1.4991,1.4991,1.4991,1.4991,1.5184,,
"Renville","MN",,"27","129",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1879,1.1879,1.2527,1.3607,1.2959,1.2095,1.6237,0.9784,1.0377,1.0969,5.04,5.04,4.7568,4.5974,4.4604,4.1816,4.2015,3.8829,4.2441,3.8033,3.8431,3.9427,3.8829,3.7435,3.5249,3.6207,3.7356,3.7356,3.908,4.0038,4.0038,4.0613,4.0996,4.0038,4.0421,3.9847,4.0805,4.1762,4.1762,4.2529,4.1188,4.1762,4.023,3.7165,3.1992,2.931,2.567,2.2414,1.8008,1.5326,1.2644
"Madison","AR","Fayetteville","05","087",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3614,1.3614,1.3614,1.382,1.3408,1.3614,1.3413,0.4637,0.53,0.5298,2.053,2.1523,2.0854,1.9523,2.3386,2.2566,2.2752,2.1296,1.9081,2.13,2.2396,2.1668,2.3489,2.3853,2.4031,2.1122,2.1668,2.1304,2.2396,2.3307,2.4217,2.5856,2.6948,2.8041,2.8405,2.8223,2.7495,2.6402,2.4399,2.3307,2.2032,2.0393,1.9301,1.748,1.5841,1.5295,1.4202,1.3838,1.4567,1.5113,1.5659
"Madison","IA","Des Moines","19","121",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.516,2.3998,2.3224,2.245,2.0708,2.0321,2.0515,2.1289,2.2837,2.3805,2.1676,2.0321,2.1289,2.245,2.3031,2.3031,2.3805,2.3031,2.4386,2.5353,2.4773,2.3805,2.5547,2.5547,2.6708,2.7289
"Hamilton","IA",,"19","079",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8748,2.7142,2.6172,2.7998,3.0432,2.9976,2.9823,2.8911,2.9515,3.1036,3.134,3.347,3.4383,3.347,3.2405,2.9667,2.4798,2.3429,2.3429,2.2973,2.1604,1.9474,1.8713,1.7039,1.5974,1.6431,1.8561,1.8865,1.9778,2.1756,2.1299,2.2212,2.1604,2.0995
"Mitchell","NC",,"37","121",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.282,0.282,0.3021
"Union","FL",,"12","125",2.1583,2.3981,2.3181,2.478,2.3981,2.3181,2.478,2.3181,2.3981,2.3981,2.1583,1.9185,1.8385,2.0783,2.3981,2.3181,2.3181,2.3181,1.9984,1.9984,1.9185,1.9185,2.3181,2.558,2.6379,2.2382,1.9984,1.9185,2.1583,2.1583,2.2382,2.3981,2.2382,2.3181,2.1583,2.0783,2.0783,2.1583,2.2382,2.2382,2.1583,2.3981,2.3181,2.3981,2.6379,2.558,2.478,2.3981,2.3181,2.1583,1.9185,2.0783,2.1583,1.9185,1.9185,1.6787,1.4388,1.3589,1.199,1.1191,1.1191,1.1191,1.199,,,,,,,,,,,,1.0392,1.279,1.4388,1.5188,1.6787,1.6787,1.9984,2.6379,2.7978,2.7978,2.7978,2.9576,2.7178,2.7178,2.9576,2.9576,2.8777,2.9576,2.7978,2.478,2.558,3.0376,3.1175,2.7978,2.7178,2.9576,2.8777,3.0376,3.2774,3.5172,3.4373,3.3573,3.4373,3.1974,3.1974,3.5172,3.5971,3.757,3.4373,3.5172,3.757,3.5971,3.757,3.6771,3.6771,3.6771,3.8369,3.9968,3.9968,3.8369,3.9968,3.6771,3.4373,3.5172,3.4373,3.2774,3.1175,2.7178,2.3981,1.9185,1.7586,1.3589,1.1191,1.1094,,,0.8607,0.8277,0.8277,0.9002,0.9752,1.0503,1.1253,1.2753,1.2763,1.573,1.7241,1.6492,1.2744,1.3493,1.1994,1.3493,1.4993,1.4925,1.7203,1.791,1.9403,1.949,2.0864,2.0119,2.31,2.459,2.5335,2.3845,2.6826,2.608,2.2355,2.3845,2.2355,2.0119,1.8629,2.0864,2.608,2.608,2.6826,2.8316,2.6826,2.6826,2.7571,2.608,2.608,2.608,2.608,2.3845,1.7139,1.9374,1.9374,1.8629,1.7884,1.8629
"Grayson","VA",,"51","077",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2573,0.223,0.2058,0.2058,,,,,,,0.5732,0.2102,,,,,1.8813,1.9155,1.9564,1.9011,1.9172,1.8689,1.885,1.9172,1.9494,1.8689,1.7883,1.6111,1.4661,1.2728,1.1278,0.87,0.6928,0.58,0.3544,0.1772,,,,,,,,,,,,,,,
"Las Animas","CO",,"08","071",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.68,0.593,0.5581,0.5234,0.5062,0.4887,0.4714,0.4715,0.3843,0.262,0.1921,0.1921,0.2445,0.2795,0.3319,0.3843,0.3668,0.3668,0.3493,0.3843,0.3843,0.4367,0.4891,0.4716,0.4541,0.4367,0.4017,0.3493,0.3319,0.2969,0.2795,0.2096
"Burnett","WI",,"55","013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3621,1.3554,1.342,1.3019,1.3486,1.4221,1.4354,1.4488,1.5289,1.589,1.5823,1.7025,1.7492,1.7426,1.7092,1.6891,1.5823,1.6024,1.609,1.6758,1.5022,1.4889,1.5022,1.4354,1.382,1.4288
"Alamosa","CO",,"08","003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7095,0.6419,0.6081,0.6419,0.4392,,,,,,1.106,0.8009,0.686,0.4954,0.3706,1.576,1.5535,1.5979,1.8433,2.131,2.131,2.1532,2.198,2.2874,2.3313,2.5988,2.6211,2.6655,2.5988,2.6655,2.6211,2.5322,2.51,2.3545,2.1768,2.0213,1.9547,1.777,1.8436,1.8658,1.9325,1.888,1.9547,2.0657,2.1324,2.2434,2.4211,2.51,2.5988,2.6655,2.4656
"Carroll","IL",,"17","015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3147,2.3147,2.3147,2.3147,2.3147,2.3147,2.3147,2.3147,2.3147,2.3147,2.3147,2.3147,,,,,,,,,,,,,,
"Gunnison","CO",,"08","051",,,,,,,,,,0.1758,0.1758,0.1918,0.2237,0.2237,0.2557,0.2557,0.2397,0.2397,0.1918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1758,,,0.1918,0.4954,0.8949,1.2943,1.6299,2.3011,2.5567,2.8763,3.2918,3.8191,4.2985,4.698,4.8098,4.6021,4.4104,4.1707,4.1067,3.7073,3.7073,3.5634,3.6913,3.6274,3.6114,3.4356,3.4835,3.5794,3.5794,3.5794,3.4676,3.4036,3.3078,3.2119,2.8284,2.5088,2.2691,2.1892,2.1253,2.0773,1.9974,2.0773,1.9815,1.8856,1.8217,1.8856,1.8376,1.7897,1.7258,1.6619,1.6459,1.566,1.5181,1.3423,1.2784,1.2863,1.2198,1.3487,1.548,1.576,1.5154,1.5457,1.8062,1.7711,1.7359,1.6772,1.6068,1.7694,1.7206,1.5034,1.2904,1.2653,2.0922,2.8797,2.8332,2.8976,2.5078,2.5434,2.7402,2.8029,3.4439,3.0352,3.0268,3.1418,3.1144,3.0872,2.4345,2.4984,3.1482,3.0978,3.0193,2.9836,3.1263,3.212,3.1906,2.9836,3.0692,3.0478,3.1478,3.2334,4.7395,4.868,4.9036,4.975,4.9536,5.0607,5.0964,5.0178,4.8537,4.7395,4.4968,4.3041,2.6767
