"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02"
"Wetzel","WV",,"54","103",,,9.1919191919191,9.1919191919191,10,10,6.6755674232309,,,,,,,,,,,,,,,,,,,,,,,,,,5.9420289855072,6.1326658322903,6.253908692933,6.253908692933,6.4516129032258,6.546762589928,8.6057371581054,8.6057371581054,8.2653061224489,6.7114093959731,6.253908692933,8.3204930662557,6.7114093959731,5.9171597633136,7.9263410728582,,9.2436974789915
"Pawnee","OK","Tulsa","40","117",,6.9204152249134,8.9225069465884,13.36,14.6341463414634,12.6027397260273,10.5527638190954,7.1479628305932,7.1428571428571,7.1479628305932,7.1479628305932,8.0840743734842,8.6114101184068,9.8611111111111,8.4615384615384,8.4615384615384,9.4562647754137,7.8461538461538,8.3798882681564,7.4537268634317,9.090909090909,11.183048852266,11.183048852266,10.1587301587301,10.4938271604938,8.1609195402298,9,8.0064051240992,13.1578947368421,13.4790528233151,16.69449081803,10.5263157894736,9.3506493506493,8.730964467005,8.0002700513097,8.5294117647058,9.2896174863387,10.2702702702702,10,4.1267194664443,6.0636685194542,6.2578222778473,7.4074074074074,6.6666666666666,10,9.75,8.5365853658536,6.9333333333333,7.1530758226037
"Dewitt","IL",,"17","039",,7.6952674105425,7.1479628305932,7.6952674105425,7.6952674105425,11.1358574610244,11.2222222222222,11.1172873818788,8.9086859688195,10.1,9.6422073984232,8.2162162162162,13.0737892420644,7.6119402985074,5.8840835539864,7.4505238649592,9.2307692307692,4.7694753577106,4.3301435406698,4.8943270300333,8.3402835696413,7.8316954550383,6.8755439512619,5.1306873184898,5.1306873184898,6.4444444444444,7.0100143061516,7.1428571428571,7.1428571428571,6.9099378881987,5.5617352614015,6.3829787234042,6.9767441860465,5.078125,5.078125,7.1428571428571,9.0964220739842,5.7224606580829,6.1176470588235,6.2569832402234,7.1530758226037,5.8638743455497,5.2659294365455,5.1,5.1,6.2565172054223,5.0125313283208,5.4545454545454,5.3110773899848
"Sawyer","WI",,"55","113",,10.0334448160535,9.1240875912408,10.016694490818,10.0334448160535,9.936305732484,9.4454072790294,8.7581699346405,9.0991810737033,9.0991810737033,9.1919940696812,9.0936647468929,7.7041602465331,7.6982294072363,7.4349442379182,6.6755674232309,6.7946451124021,7.2857142857142,7.6923076923076,7.210979297511,7.7720207253886,7.7692307692307,8,9.5283468318246,8.4981684981684,7.1942446043165,7.0904645476772,7.3658536585365,7.6982294072363,7.1438776968138,7.1530758226037,7.1428571428571,6.7796610169491,7.7777777777777,7.8319741498692,7.0542635658914,7.0542635658914,6.6711140760507,6.2519537355423,6.5420560747663,6.546762589928,6.6933333333333,7.3033707865168,7.0351758793969,7.1454090746695,6.6711140760507,6.6684449186449,6.1224489795918,5.889281507656
"Dukes","MA",,"25","007",,7.0588235294117,6.7796610169491,8,6.7796610169491,6.8767123287671,7.0351758793969,6.5217391304347,6.2565172054223,6.2565172054223,6.6666666666666,6.8181818181818,7.0271351351351,6.8181818181818,6.2513023546572,7.7120822622107,7.4074074074074,8.0267558528428,8.0267558528428,8.1395348837209,7.7041602465331,6.8259385665529,6.5217391304347,7.563025210084,9.090909090909,7.7220077220077,7.3214285714285,7.168458781362,6.6815144766146,7.6271186440677,6.9333333333333,7.6271186440677,6.8100358422939,6.7796610169491,6.6889632107023,6.6666666666666,5.813953488372,6.7164179104477,6.4748201438848,5.4054054054054,6.0120240480961,6.4272211720226,6.7340067340067,6.0483870967741,6.2046908315565,6.4935064935064,5.7894736842105,5.5617352614015,6.4516129032258
"Humboldt","NV",,"32","013",,6.253908692933,7.1428571428571,5.7142857142857,5.5555555555555,5.5555555555555,5.5586436909394,10.4508808599581,5.8858151854031,6.3295743906875,6.28125,6.28125,6.1326658322903,6.1326658322903,5.311778290993,5.5586436909394,5.4054054054054,5.4054054054054,5.4054054054054,5.1546391752577,4.2571306939123,3.2272936837252,3.4678226075358,3.3355570380253,3.4536245647356,3.5955056179775,3.5714285714285,2.6666666666666,3.5714285714285,3.4506556245686,5.2941176470588,5,4.5454545454545,7.02274975272,6.9930069930069,5.8269570335491,5.5555555555555,6.4516129032258,5.0826699326393,7.460960092539,6.25,5.0826699326393,4.3913285158421,4.3913285158421,5.5066079295154,5.5865921787709,6.8989306657468,6.2170087976539,5.511811023622
"Neosho","KS",,"20","133",,9.4964028776978,9.4964028776978,8.6857142857142,8.5836909871244,8,7.2096128170894,7.2096128170894,7.4273412271259,9.6103896103896,9.6103896103896,9.6103896103896,7.8711985688729,7.8711985688729,9.5693779904306,8.2051282051282,7.2164948453608,9.4412331406551,10.0769769069279,11.7647058823529,9.090909090909,7.1530758226037,5.92,5.92,6.5306122448979,6.25,8.2191780821917,8.4615384615384,8.2191780821917,7.6863653920432,7.343124165554,7.1454090746695,7.1530758226037,6.7930489731437,6.5088757396449,8.1395348837209,8.1395348837209,9.2436974789915,8.5853658536585,8.3204930662557,8,8.0402010050251,7.7519379844961,7.7948717948717,7.6305220883534,10.016694490818,8.5245901639344,11.7647058823529,8.0267558528428
"Telfair","GA",,"13","271",,,8.695652173913,13.4615384615384,14.2276422764227,11.7647058823529,15.9322033898305,17.094017094017,13.5135135135135,13.5135135135135,7.2463768115942,9.025787965616,11.1607142857142,10.3092783505154,9.025787965616,8.7155963302752,8.284023668639,8.7155963302752,,6.640625,6.640625,6.640625,8.0064051240992,4.4444444444444,5.3571428571428,8.3333333333333,11.5189873417721,12.531328320802,11.6935483870967,9.1121495327102,9.1414141414141,,,,,,,,,13.6363636363636,12.3267141251405,12.3267141251405,,,,,12.531328320802,9.7793380140421,9.375
"Smith","MS",,"28","129",,,,,7.877094972067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Benton","TN",,"47","005",,8.347245409015,6.2893081761006,6.318082788671,7.5500770416024,7.8022598870056,7.4131274131274,8.347245409015,9.2727272727272,9.2727272727272,11.3709677419354,8.0321285140562,7.8014184397163,7.9634685767581,8.1081081081081,8.5106382978723,8.829568788501,9.1463414634146,8.296943231441,6.864406779661,8.1761006289308,7.3578595317725,8.3333333333333,9.1901728844404,7.6923076923076,7.3033707865168,7.3033707865168,7.0588235294117,7.1428571428571,8.440366972477,7.4131274131274,8.440366972477,9.9678456591639,8.6734693877551,9.090909090909,7.1942446043165,7.1942446043165,5.7851239669421,6.7491563554555,6.7491563554555,5.7851239669421,7.7419354838709,6.6889632107023,6.5628476084538,6.8965517241379,6.8965517241379,8,6.6666666666666,8
"Mercer","IL","Davenport","17","131",,,10,9.4224924012158,14.2857142857142,14.2857142857142,14.2857142857142,14.2857142857142,14.2857142857142,14.4927536231884,17,13.5103244837758,13.5103244837758,13.5103244837758,10,10,10,8.5763293310463,8.2405345211581,8.348623853211,8.2405345211581,11.7370892018779,10.01001001001,10.01001001001,9.2307692307692,7.1445582281495,7.3455759599332,6.25,7.3761854583772,9.7087378640776,7.6982294072363,8.3333333333333,7.7948717948717,6.7796610169491,5.065963060686,8.7161366313309,7.9386257505003,5.4505005561735,5.4505005561735,5.2631578947368,6.9799906933457,5.5617352614015,7.7108433734939,5.5762081784386,10.2333931777378,7.7108433734939,7.7041602465331,6.6666666666666,6.253908692933
"Pike","IL",,"17","149",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.6021505376344,11.6465863453815,11.9402985074626,,,,,,8.9605734767025,,,,
"Gogebic","MI",,"26","053",,16.3170163170163,13.3779264214046,14.3266475644699,10.1019462465245,10.6382978723404,10.5263157894736,10.006671114076,10.7317073170731,12.1725731895223,13.4228187919463,13.5338345864661,13.5338345864661,13.0869565217391,11.1234705228031,11.686143572621,11.1135807957323,10,10.6741573033707,10.6741573033707,9.0936647468929,9.4716981132075,12.5,12.3955437440551,10.3793103448275,9.3959731543624,9.0991810737033,9.1012514220705,10.0502512562814,10.0502512562814,10.9090909090909,11.4177215189873,10.7334525939177,11.1172873818788,11.1358574610244,8.0267558528428,5.8394160583941,7.1530758226037,6.3829787234042,8.0267558528428,9.1074681238615,9.1324200913242,10,9.3808630393996,9.7222222222222,10.0200400801603,10.5820105820105,11.1358574610244,11.7385504668741
"Dixie","FL",,"12","029",,16.7597765363128,16.69449081803,14.3061516452074,16.7597765363128,15.6540385989992,14.1218637992831,16.69449081803,16.69449081803,16.3879598662207,16.3879598662207,13.1578947368421,12.5,11.1358574610244,12.6984126984126,11.1234705228031,14,11.1111111111111,13.2850241545893,11.7994100294985,11.7994100294985,11.7994100294985,10.0250626566416,14,14.1414141414141,8.7032201914708,9.9991818107437,9.9991818107437,9.8196392785571,9.7419354838709,9.8196392785571,9.8196392785571,15.4237288135593,15.4995774978874,13.0576713819368,15.4995774978874,14.1414141414141,14.5480996544826,14.1304347826086,12.0481927710843,12.531328320802,12.5156445556946,10.1796407185628,7.2715143428952,7.4418604651162,10.2564102564102,7.1942446043165,8.6355785837651,8.6355785837651
"Radford City","VA","Blacksburg","51","750",,5.9420289855072,5.9420289855072,5.1477597712106,5.6621579112928,5.4535336672231,5.2659294365455,6.6755674232309,6.269592476489,5.7142857142857,5.2659294365455,8.0061585835257,8.0061585835257,5.2659294365455,7.6483922424649,6.7702936096718,7.7777777777777,7.0243204577968,7.0100143061516,5.8823529411764,5.8823529411764,5.8823529411764,3.9335664335664,7.332715551437,6.253908692933,6.068376068376,5.6116722783389,5.6116722783389,5.6116722783389,5.5865921787709,5.7633973710819,4.3516100957354,4.0025015634771,2.7963525835866,2.7963525835866,3.5714285714285,4.4691015564801,6.3020833333333,5.4669703872437,3.9473684210526,5.5534567434831,5.5617352614015,6.6711140760507,6.1212477928193,6.1212477928193,5.4258675078864,7.4131274131274,6.2745098039215,
"Torrance","NM","Albuquerque","35","057",,10,8.8888888888888,10,10,12.3057644110275,10,10,10,6.4516129032258,10.2827763496143,10.6315789473684,8.2145009037959,8.6757990867579,7.6846384161145,10,10.2564102564102,10.0200400801603,9.9909990999099,11.2903225806451,11.71875,14.3809523809523,14.0625,14.0625,14.0625,14.2070484581497,11.9047619047619,11.2903225806451,13.0434782608695,12.6984126984126,14.2857142857142,11.1111111111111,9.5238095238095,11.12,6.7415730337078,11.9354838709677,13.3333333333333,7.8125,6.5217391304347,7.6923076923076,6.4150943396226,6.4150943396226,7.1530758226037,7.1530758226037,6.9767441860465,6.6666666666666,6.3529411764705,7.2727272727272,8.3333333333333
"Lewis","WV",,"54","041",,7.563025210084,10.4347826086956,11.7941176470588,11.7941176470588,12.2807017543859,13.3333333333333,9.4736842105263,9.4736842105263,9.4736842105263,9.4736842105263,11.1111111111111,10,10,8.0032012805122,8.3379655364091,6.1176470588235,7.0542635658914,7.1479628305932,9.7087378640776,9.2307692307692,9.2307692307692,9.2307692307692,,10.2325581395348,10.2325581395348,6.3829787234042,6.908462867012,8.3379655364091,8.3379655364091,8.0032012805122,6.253908692933,6.7978533094812,6.7978533094812,6.546762589928,6.2893081761006,6.253908692933,6.4,8.8495575221238,5.6637168141592,6.4516129032258,6.4516129032258,6.4516129032258,8.8050314465408,5.4437869822485,7.4074074074074,6.6666666666666,6.5088757396449,5.5151515151515
"Iowa","IA",,"19","095",,5.4520358868184,7.4128984432913,8.347245409015,8.75,8.0032012805122,7.1003717472118,6.6711140760507,5.9607843137254,5.8823529411764,10.5494505494505,9.7419354838709,9.225639125602,6.25,5.9215686274509,7.6982294072363,5.7142857142857,5.7142857142857,4.7904191616766,5.0025012506253,6.6889632107023,6.7114093959731,7.6982294072363,6.7114093959731,5.5161544523246,5.6521739130434,8.0267558528428,7.7307692307692,6.4516129032258,5,5,6.8027210884353,6.8085106382978,6.8,4.5454545454545,5.034965034965,4.3572984749455,5.5210489993098,5.034965034965,5.7142857142857,5.813953488372,5.5617352614015,5.8858151854031,5.4237288135593,6.0816012317167,5.4794520547945,4.1684035014589,4.6875,4.8979591836734
"Clark","IL",,"17","023",,,,8.284023668639,10.8108108108108,12.4635264693622,12.4635264693622,12.4635264693622,14.0845070422535,,,,,,,,,,,,,,,,,,,7.6952674105425,5.4068667207353,6.6869300911854,,,,,,,,,,,,,,,5.4083288263926,,,,
"Richland","ND","Wahpeton","38","077",,6.6755674232309,8.8987764182424,9.4562647754137,9.1515151515151,12.0238095238095,12.0238095238095,10.1928374655647,17.5661375661375,10.1928374655647,9.1001011122345,12.456228114057,9.1001011122345,8.440366972477,6.6711140760507,6.6711140760507,7.1530758226037,6.8212824010914,6.2526052521884,6.8212824010914,6.2578222778473,6.0913705583756,4.112405757368,5.1072522982635,5.4054054054054,5.889281507656,5.8858151854031,7.7041602465331,7.7041602465331,6.456820016142,6.456820016142,5.5586436909394,5.5161544523246,5.1308363263211,3.4942528735632,4.6997389033942,,6.2597809076682,,,6.1326658322903,6.6666666666666,5.8116232464929,5.5586436909394,5.8116232464929,7.2778166550034,8.1803005008347,9.0081892629663,6.6711140760507
"Floyd","IA",,"19","067",,10.01001001001,10.2306920762286,10,10.01001001001,6.8027210884353,6.269592476489,6.2801932367149,6.1326658322903,6.0738255033557,6.1248527679623,7.8461538461538,7.6982294072363,6.4102564102564,7.4391988555078,5.9649122807017,5.8823529411764,7.2202166064981,7.1428571428571,7.4074074074074,9.2601209865053,8.3542188805346,7.3071718538565,8.0321285140562,7.9487179487179,6.8965517241379,8.0321285140562,9.53125,9.5454545454545,9.5454545454545,8.7875417130144,5.6410256410256,4.6003450258769,6.6711140760507,7.3455759599332,7.3455759599332,7.3455759599332,7.7912794853466,6.4102564102564,5.4945054945054,6.253908692933,9.3023255813953,10.0200400801603,10,8,7.5925925925925,6.3157894736842,6.6666666666666,9.090909090909
"Osage","KS","Topeka","20","139",,6.7875647668393,6.7875647668393,6.7875647668393,8.9874857792946,8.695652173913,10.948905109489,10.948905109489,10.0083402835696,8.5714285714285,9.2424242424242,9.6808510638297,10.1010101010101,10.1010101010101,9.1954022988505,8.103448275862,8.2278481012658,7.6792859341335,6.578947368421,5.7175528873642,5.6,6.0301507537688,7.2727272727272,6.375,6.375,5.289492494639,5.7232704402515,7.8801843317972,8.5801838610827,7.2727272727272,8.2951229679032,8.3333333333333,10.1857399640503,12.5,9.0449722081859,8.1621621621621,10.01001001001,6.4155385520894,6.4102564102564,6.6755674232309,6.4102564102564,6.4810787298825,6.5776930409914,6.253908692933,5.2687038988408,5.0025012506253,6.6711140760507,7.8461538461538,7.1530758226037
"Rabun","GA",,"13","241",,9.9571224392567,9.8125,9.2564491654021,9.2744135297326,9.1116173120728,9.2564491654021,8.6720867208672,8.3402835696413,8.375,9.3395597064709,10.5263157894736,10.5820105820105,10.5820105820105,10.5820105820105,10.0334448160535,10,10.0334448160535,9.3183239524702,10.3448275862068,10.0502512562814,11.1111111111111,11.7647058823529,11.9259259259259,10.01001001001,10.4761904761904,10.0071479628305,10.0502512562814,10,9.0964220739842,9.1324200913242,9.1818181818181,8.7619047619047,8.5714285714285,7.6212471131639,7.6982294072363,7.7912794853466,8.6206896551724,8.7378640776699,8.7536473530637,8.2142857142857,7.1428571428571,7.1003717472118,7.4074074074074,7.7220077220077,7.7912794853466,7.2680412371134,7.1942446043165,7.0671378091872
"Jackson","LA","Ruston","22","049",,,,8.3333333333333,8.3333333333333,8,7.8571428571428,8.1521739130434,8.1521739130434,8.5106382978723,,,,,5.7159188339525,5.5865921787709,9.0936647468929,8.1632653061224,10.0050025012506,10.0050025012506,,,,,,,,,,12.531328320802,,15.9420289855072,10.4166666666666,10.4166666666666,10.4166666666666,7.6938461538461,11.8343195266272,9.2307692307692,9.2307692307692,9.2307692307692,9.7324414715719,,6.25,,,,,11.2359550561797,
"Idaho","ID",,"16","049",,12,12,10.5172413793103,12,10.0502512562814,10.0502512562814,12.5786163522012,12.5786163522012,15.2801358234295,12.2807017543859,9.602249899558,9.4707520891364,6.7114093959731,6.1224489795918,7.8461538461538,8.1605877722382,9.1176470588235,12.002400480096,12.1212121212121,11.5555555555555,12.1212121212121,13.0491518051326,10.4477611940298,11.1358574610244,10.4477611940298,11.0839355197331,9.3959731543624,8.5714285714285,8.36820083682,7.1428571428571,6.060606060606,6.3758389261744,7.2261072261072,10,10.1010101010101,7.4349442379182,10,10.1112234580384,9.090909090909,9.5238095238095,9.090909090909,9.090909090909,8.3798882681564,10,9.9051633298208,9.0991810737033,7.6923076923076,6.7114093959731
"Alleghany","VA",,"51","005",,,6.8376068376068,8.1232492997198,8.2758620689655,8.1232492997198,6.8376068376068,,7.0052539404553,,,,,,,8.235294117647,,10.8527131782945,9.2727272727272,10.7181136120042,8.8555457487496,7.7041602465331,12,12,11.0396570203644,11.2222222222222,6.6666666666666,6.6666666666666,7.0697674418604,10.3942652329749,7.4245939675174,15.7894736842105,15.7894736842105,9.4805194805194,9.0950432014552,7.563025210084,7.563025210084,6.269592476489,6.269592476489,5,6.269592476489,9.090909090909,9.6385542168674,8.3204930662557,4.6419575386829,4.6419575386829,7.9254079254079,12.1757322175732,14.4927536231884
"Brooks","GA","Valdosta","13","027",,8.36820083682,8.0021339023739,8.0021339023739,8,8.0021339023739,7.0232558139534,11.0262934690415,11.0262934690415,11.0262934690415,14.2244460328806,11.0262934690415,12.7358490566037,10.5263157894736,9,8.1803005008347,10,10,10,9.6246390760346,10,13.1782945736434,11.3636363636363,8.7214611872146,9.3023255813953,15.015015015015,9.9356683345246,9.3023255813953,7.7173913043478,9.1919191919191,9.090909090909,11.9331742243436,13.5759272218334,10,6.7427385892116,8.1621621621621,8.0267558528428,8.353609083536,9.1515151515151,9.1515151515151,9.0991810737033,6.054279749478,6.8,6.2578222778473,7.6962544894817,7.6962544894817,6.6711140760507,6.6711140760507,6.2893081761006
"Kanabec","MN",,"27","065",,12.22366710013,13.3333333333333,11.7647058823529,13.3333333333333,13.3333333333333,15,15.3191489361702,14.0860215053763,13.235294117647,13.0548302872062,11.3924050632911,9.5238095238095,10.0200400801603,10.7219442458899,9.5693779904306,10,8.1628392484342,8.4175084175084,8.6994345367551,10.7219442458899,12.08,16.6666666666666,17.6470588235294,11.2829845313921,11.4351057747284,10.392609699769,8.695652173913,8.6274509803921,9.0950432014552,10.525955204216,8.3333333333333,8.3333333333333,8.4033613445378,8.4033613445378,15.6414762741652,12.0481927710843,9.1954022988505,6.40625,6.6711140760507,7.4128984432913,7.4074074074074,7.0542635658914,9.0991810737033,9.0991810737033,9.0991810737033,9.2045454545454,9.2045454545454,9.5465393794749
"Richland","IL",,"17","159",,6.6666666666666,6.8965517241379,6.8965517241379,6.8965517241379,6.9799906933457,7.4355083459787,,6.4748201438848,6.4748201438848,7.258064516129,7.258064516129,8.1632653061224,,7.4766355140186,6.6666666666666,7.1351351351351,7.4766355140186,7.815631262525,5.9174116645381,5.3684210526315,5.3684210526315,6.1744966442953,6.6435986159169,6.1744966442953,5.0632911392405,6.2515625,5,6.910569105691,11.7647058823529,,,,,,,,4.7826086956521,6.6711140760507,6.6711140760507,7.8988941548183,5,5.4054054054054,9.0991810737033,7.8771695594125,6.3492063492063,,,
"Vermillion","IN","Terre Haute","18","165",,,9.0950432014552,9.5652173913043,9.1047040971168,11.1234705228031,10,11.1111111111111,12.5156445556946,11.1234705228031,18.4210526315789,10.5128205128205,11.3333333333333,13.6538461538461,11.7647058823529,12.2358175750834,11.7647058823529,7.4074074074074,7.7041602465331,8,8,9.1074681238615,7.7519379844961,9.5652173913043,9.5652173913043,8.3402835696413,4.7694753577106,5.1308363263211,5.2823315118397,5.005005005005,5.0062578222778,7.7041602465331,6.2578222778473,8.3266613290632,10.7181136120042,9.6350364963503,10.0250626566416,6.9333333333333,6.4365125804564,7.4211502782931,7.4211502782931,6.253908692933,6.0790273556231,6.0790273556231,6.269592476489,10,9.6491228070175,9.4545454545454,9.6491228070175
"Park","CO","Denver","08","093",11.5221238938053,7.6952674105425,8.5857182550708,8.3333333333333,8.0415544440169,8.1081081081081,8.296943231441,8.6684073107049,8.8235294117647,8.3333333333333,8.3402835696413,8.3333333333333,8.9073482428115,8.3361120373457,7.949790794979,7.949790794979,7.6946752847029,7.8282828282828,7.8988941548183,7.8726968174204,7.1785714285714,6.758448060075,6.9783670621074,7.6962544894817,7.4418604651162,6.8273092369477,6.1224489795918,6.7333333333333,7.2164948453608,6.8561872909698,7.3825503355704,7.6923076923076,7.1785714285714,8.204081632653,7.6923076923076,7.2573839662447,6.1488673139158,6.0751565762004,5.8995815899581,5.5555555555555,5.0966608084358,5.4441260744985,5.7142857142857,5.4237288135593,5.5555555555555,5.6626506024096,5.0125313283208,5.4028436018957,5.003335557038
"Aitkin","MN",,"27","001",,9.3457943925233,9.1185410334346,9.0991810737033,9.0936647468929,8.4033613445378,8.1632653061224,6.8085106382978,7.4537268634317,7.5037518759379,10.752688172043,11.864406779661,9.0991810737033,8.2594065463444,8.0334728033472,7.6962544894817,7.9803560466543,9.0964220739842,9.5328884652049,9.0950432014552,10.2448979591836,8.6572438162544,8.6572438162544,8.6572438162544,13.4078212290502,9.5244597512807,13.0491518051326,9.2929292929292,10.0200400801603,9.0991810737033,8.5763293310463,8.3027675891963,8.3027675891963,9.5283468318246,6.6755674232309,8.3361120373457,8.9544772386193,8.2823790994997,8.2823790994997,6.5607476635514,6.5098039215686,6.253908692933,6.0642813826561,6.253908692933,5.8858151854031,6,5.6607547169811,6,6.1073825503355
"Ashland","WI",,"55","003",,7.8048780487804,9.7324414715719,10.2756892230576,10.8108108108108,10.5820105820105,11.3333333333333,9.5294117647058,8.008008008008,8.008008008008,8.3402835696413,10.752688172043,10.752688172043,9.4964028776978,10,10.1010101010101,10,8.3832335329341,7.1428571428571,8.5763293310463,8.8967971530249,8.36820083682,8.9285714285714,8.8235294117647,11.1234705228031,11.1234705228031,10.1010101010101,8.8607594936708,7.5471698113207,8.6486486486486,7.8125,7.1530758226037,6.0401002506265,6.3157894736842,6.060606060606,5.9790732436472,6.253908692933,7.5925925925925,7.5925925925925,6.6889632107023,6.6889632107023,5.6521739130434,6.3371356147021,5.8858151854031,6.3879598662207,6.5784351887894,6.9940476190476,7.2057646116893,7.7041602465331
"Baker","OR",,"41","001",,8.6666666666666,7.8260869565217,9.090909090909,9.090909090909,7.3529411764705,8.4905660377358,9.261576971214,8.4905660377358,9.261576971214,9.5454545454545,9.5693779904306,8.7032201914708,8.7032201914708,7.6982294072363,6.8100358422939,8.3333333333333,9.090909090909,9.2307692307692,9.090909090909,8.1632653061224,8.3333333333333,8.6792452830188,9.3023255813953,10.0083402835696,11.3924050632911,9.0965909090909,7.6086956521739,7.4114441416893,6.9767441860465,7.2992700729927,7.3170731707317,7.8947368421052,6.9772093023255,6.6666666666666,6.6985645933014,8.695652173913,6.1111111111111,5.9055118110236,6.7114093959731,7.0542635658914,7.112970711297,6.253908692933,6.25,6.3125,6.25,6.0150375939849,5.7306590257879,4.2553191489361
"Hill","MT","Havre","30","041",,,10.5374077976817,,,8,,,,,6.8592057761732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1913696060037,4.7694753577106,4.9429657794676,4.9689440993788,4.5454545454545,9.5928226363008,7.4074074074074
"Clay","AR",,"05","021",,10.9375,15.1975683890577,14.5714285714285,15.1975683890577,17.2932330827067,17.2932330827067,17.1237954040029,16.6666666666666,18.4899845916795,17.0854271356783,7.0100143061516,8.3333333333333,10,,,,,6.7857142857142,6.7857142857142,7.6923076923076,6.7857142857142,,,,,,11.6814159292035,12.5156445556946,12.5156445556946,12.5156445556946,12.4561403508771,12.4561403508771,13.1004366812227,13.9072847682119,13.9072847682119,12.3076923076923,10.7142857142857,12.3076923076923,10.7142857142857,8.730964467005,8.817635270541,10.01001001001,6.6666666666666,9.3333333333333,9.6736596736596,9.6736596736596,8.4507042253521,9.6736596736596
"Redwood","MN",,"27","127",,,,,,,,13.1578947368421,18.6363636363636,,,,12.5156445556946,10.5263157894736,9.305132478878,7.5925925925925,7.5925925925925,10.0250626566416,10.0250626566416,10.1438848920863,11.3333333333333,11.1234705228031,10.6666666666666,8.4210526315789,8.4210526315789,8.1632653061224,8.7179487179487,10.1010101010101,9.1414141414141,9.090909090909,7.5037518759379,6.8965517241379,6.3157894736842,6.7415730337078,6.25,7.9320113314447,8.1632653061224,7.3745173745173,7.3745173745173,7.1428571428571,7.8853046594982,7.007007007007,7.0771979985704,8.2644628099173,8.2823790994997,8.3333333333333,8,7.3761854583772,7.3643410852713
"Greene","GA",,"13","133",60.2409638554216,13.0434782608695,11.3712374581939,10.7142857142857,9.8193548387096,9.3626476696665,9.3626476696665,8.6422976501305,8.9743589743589,8.9743589743589,10.6609808102345,12.5,11.4702815432742,10.0050025012506,10.351966873706,8.5155350978135,8.2568807339449,7.6923076923076,6.6734836661105,7.3883515126569,7.1627906976744,6.7378252168112,8.8772845953002,9.3939393939393,8.8772845953002,7.454739084132,8.3571810628076,8.6355785837651,8.2191780821917,7.7707625060709,8.0032012805122,7.6946752847029,7.1785714285714,8,7.8861788617886,9.1139240506329,9.2059838895281,9.2059838895281,8.440366972477,7.3637702503681,6.2507813476684,6.5625,6.8,7.4101519081141,7.0796460176991,7.3643410852713,8.2901554404145,7.2261072261072,6.7372756693145
"Bamberg","SC",,"45","009",,,10,12.7478186954673,23.076923076923,20.0400801603206,,,,,10.3235747303543,14.7058823529411,9.5248920209138,,,8.6548223350253,8.6548223350253,8.5959885386819,8.6548223350253,7.2727272727272,7.599486521181,,,,8.2758620689655,8.3266613290632,10.5263157894736,12.531328320802,10.8527131782945,10.5263157894736,10.5263157894736,11.1111111111111,10.351966873706,10.351966873706,10.351966873706,,7.0232558139534,11.142061281337,11.142061281337,10.9890109890109,7.6086956521739,9.3939393939393,9.3939393939393,9.3939393939393,5.6782334384858,8,11.8844984802431,,
"Casey","KY",,"21","045",,10.7219442458899,10.0200400801603,10.0200400801603,10.0334448160535,9.6803652968036,,7.0100143061516,12.5156445556946,9.4259818731117,7.0100143061516,7.8853046594982,7.7041602465331,9.4972067039106,9.2727272727272,10.3448275862068,13.5338345864661,10.01001001001,,15.2,9.7357440890125,8.3356487913309,9.7357440890125,8.3402835696413,9.1001011122345,9.1001011122345,7.6982294072363,5.2910052910052,7.8740157480314,8.3406113537117,9.0936647468929,9.1185410334346,10.9302325581395,10.2827763496143,11.8452224269544,10.5865522174535,9.1324200913242,10.4508808599581,,10.25,8.0321285140562,8.0321285140562,6.968989663221,6.968989663221,6.968989663221,6.001200240048,5,6.6666666666666,6.7114093959731
"Tipton","IN","Kokomo","18","159",,9.1074681238615,9.1074681238615,8.7519260400616,7.1448985424406,6.3125,6.668,6.7710105478053,7.1479628305932,7.1479628305932,9.7324414715719,10.1899827288428,15.5555555555555,15.1063829787234,7.3195876288659,6.6711140760507,7.007007007007,6.6711140760507,8.0924855491329,8.0321285140562,10,7.4142724745134,8.0064051240992,9.3939393939393,12.5547445255474,11.0843373493975,13.0491518051326,9.556313993174,7.7777777777777,9.7087378640776,7.6946752847029,6.9799906933457,7.6946752847029,6.253908692933,7,6.8926123381568,7.7733860342555,4.8,5.23358255155,6.375,7,7.6982294072363,9.0991810737033,5.9144676979071,6.1745429458433,5.5658627087198,6.1745429458433,7.5223880597014,8.4558823529411
